,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target
6304,L,0.9891590013140606,0.9901147959183673,0.5354771059070255,0.5151098901098902,0.47035573122529645,0
6309,L,0.9885019710906702,0.989158163265306,0.48304788535477106,0.6923076923076923,0.5177865612648221,0
9654,L,0.9825886990801579,0.9885204081632653,0.47780496329954564,0.7733516483516484,0.8023715415019763,1
1252,L,0.9773324572930355,0.9846938775510203,0.5358266340440405,0.570054945054945,0.8814229249011858,0
2135,L,0.983245729303548,0.9853316326530611,0.5281370150297099,0.6565934065934066,0.5849802371541502,0
4330,L,0.990473061760841,0.9878826530612245,0.541419084236281,0.5288461538461539,0.3201581027667984,0
2687,L,0.9852168199737188,0.9866071428571427,0.47116392869626006,0.7252747252747253,0.1225296442687747,0
1359,L,0.9812746386333772,0.989158163265306,0.49073750436910174,0.6909340659340659,0.2134387351778656,0
7969,L,0.9885019710906702,0.9952168367346939,0.5980426424327159,0.39560439560439564,0.2924901185770751,0
1141,L,0.9756898817345598,0.9818239795918365,0.5714785040195736,0.4340659340659341,0.5810276679841897,0
8255,L,0.9822601839684626,0.9897959183673468,0.5613421880461377,0.42719780219780223,0.5296442687747036,0
5921,L,0.9871879106438897,0.9894770408163265,0.4669695910520797,0.7843406593406594,0.11462450592885376,0
6408,L,0.9865308804204994,0.9882015306122448,0.5595945473610625,0.43543956043956045,0.7114624505928854,0
6319,L,0.9881734559789751,0.989158163265306,0.5291855994407549,0.5494505494505495,0.6126482213438735,0
9226,L,0.9789750328515112,0.9856505102040817,0.6368402656413842,0.3228021978021978,0.48221343873517786,0
7836,L,0.9858738501971093,0.9929846938775508,0.5606431317721077,0.4807692307692308,0.7549407114624506,0
7279,L,0.985545335085414,0.9888392857142857,0.5120587207270185,0.5618131868131868,0.23715415019762845,0
8319,L,0.9812746386333772,0.987563775510204,0.48689269486193637,0.6277472527472528,0.391304347826087,0
6413,L,0.9868593955321945,0.9888392857142857,0.564138413142258,0.4601648351648352,0.7549407114624506,0
6420,L,0.9865308804204994,0.9882015306122448,0.5305837119888152,0.5,0.0,0
21,L,0.9816031537450723,0.9862882653061225,0.506815798671793,0.6153846153846154,0.2490118577075099,0
3102,L,0.9852168199737188,0.9856505102040817,0.49353372946522195,0.6634615384615384,0.782608695652174,0
4676,L,0.9967148488830486,0.9933035714285714,0.6567633694512408,0.2925824175824176,0.308300395256917,0
2276,L,0.983245729303548,0.9843749999999999,0.48689269486193637,0.7445054945054945,0.31620553359683795,0
959,L,0.9717477003942182,0.977359693877551,0.5260398462076197,0.4835164835164836,0.33992094861660077,0
1040,L,0.9747043363994744,0.9811862244897959,0.5249912617965746,0.603021978021978,0.33201581027667987,0
6019,L,0.9878449408672799,0.9910714285714285,0.5309332401258301,0.603021978021978,0.21739130434782608,0
9178,L,0.978318002628121,0.9853316326530611,0.4683677036001398,0.7815934065934066,0.023715415019762844,0
711,L,0.9773324572930355,0.9843749999999999,0.5043691017126879,0.6346153846153847,0.43478260869565216,0
64,L,0.9822601839684626,0.9856505102040817,0.5323313526738902,0.5302197802197802,0.6996047430830039,0
1761,L,0.9793035479632064,0.9808673469387755,0.681579867179308,0.27884615384615385,0.7984189723320159,0
78,L,0.9816031537450723,0.9850127551020407,0.48864033554701153,0.7074175824175825,0.0,0
5565,L,0.9934296977660972,0.994579081632653,0.5840615169521146,0.4107142857142857,0.8063241106719368,0
1758,L,0.9793035479632064,0.9802295918367345,0.5620412443201678,0.46565934065934067,0.7628458498023716,0
1862,L,0.978646517739816,0.9811862244897959,0.5302341838518001,0.6098901098901099,0.2648221343873518,0
1769,L,0.9802890932982917,0.9818239795918365,0.6924152394267739,0.31868131868131866,0.06324110671936758,0
3135,L,0.9868593955321945,0.9878826530612245,0.46906675987416985,0.7211538461538461,0.26877470355731226,0
7445,L,0.9862023653088042,0.9939413265306122,0.5428171967843411,0.5673076923076923,0.17391304347826086,0
7714,L,0.9871879106438897,0.9933035714285714,0.5197483397413492,0.5906593406593407,0.308300395256917,0
2891,L,0.987516425755585,0.9872448979591837,0.58790632645928,0.4217032967032967,0.308300395256917,0
4295,L,0.9914586070959265,0.989158163265306,0.5092624956308983,0.554945054945055,0.841897233201581,0
109,L,0.9819316688567674,0.9843749999999999,0.5494582313876267,0.46840659340659346,0.31620553359683795,0
7249,L,0.9852168199737188,0.9885204081632653,0.49003844809507163,0.614010989010989,0.8063241106719368,0
5113,L,0.9990144546649148,1.0,0.48304788535477106,0.6414835164835165,0.5296442687747036,0
8836,L,0.9770039421813403,0.9850127551020407,0.5969940580216707,0.39560439560439564,0.6877470355731226,0
4360,L,0.992444152431012,0.9888392857142857,0.5393219154141908,0.49175824175824173,0.6482213438735178,0
1893,L,0.978318002628121,0.9805484693877551,0.5700803914715135,0.4107142857142857,0.5691699604743083,0
4169,L,0.992444152431012,0.9901147959183673,0.5449143656064314,0.4945054945054945,0.4901185770750988,0
5650,L,0.9937582128777924,0.9948979591836734,0.5089129674938833,0.635989010989011,0.8221343873517787,0
1169,L,0.9756898817345598,0.9824617346938775,0.47361062565536527,0.6002747252747254,0.857707509881423,0
8262,L,0.9825886990801579,0.9904336734693877,0.6714435512058721,0.3282967032967033,0.6245059288537549,0
8224,L,0.9825886990801579,0.9901147959183673,0.5228940929744844,0.4835164835164836,0.23715415019762845,0
5438,L,0.9950722733245729,0.9964923469387754,0.588255854596295,0.440934065934066,0.3359683794466403,0
6668,L,0.9901445466491459,0.9901147959183673,0.5159035302341839,0.5384615384615385,0.8142292490118577,0
2681,L,0.9848883048620237,0.9869260204081632,0.5400209716882209,0.44230769230769235,0.07114624505928854,0
7032,L,0.9878449408672799,0.9913903061224488,0.6022369800768962,0.42582417582417587,0.2885375494071146,0
3301,L,0.9898160315374508,0.9901147959183673,0.47710590702551553,0.6552197802197803,0.2766798418972332,0
7998,L,0.9885019710906702,0.9952168367346939,0.4750087382034254,0.7101648351648352,0.5770750988142292,0
9220,L,0.978318002628121,0.9850127551020407,0.44809507165326806,0.7980769230769231,0.4268774703557312,0
6533,L,0.9898160315374508,0.990752551020408,0.5256903180706047,0.6483516483516484,0.2924901185770751,0
2221,L,0.9842312746386336,0.9853316326530611,0.47955260398462074,0.8296703296703297,0.5889328063241107,0
9444,L,0.9793035479632064,0.9850127551020407,0.7465921006641034,0.2184065934065934,0.308300395256917,0
9462,L,0.9806176084099869,0.9862882653061225,0.5487591751135966,0.5508241758241759,0.5177865612648221,0
4643,L,0.9960578186596584,0.9929846938775508,0.4627752534078993,0.7445054945054945,0.9011857707509882,1
9617,L,0.9822601839684626,0.989158163265306,0.529884655714785,0.4848901098901099,0.4031620553359684,0
6378,L,0.985545335085414,0.9872448979591837,0.5291855994407549,0.6126373626373627,0.38735177865612647,0
7919,L,0.9881734559789751,0.9948979591836734,0.5228940929744844,0.5494505494505495,0.691699604743083,0
1263,L,0.978318002628121,0.9859693877551019,0.4893393918210416,0.7815934065934066,0.13438735177865613,0
7065,L,0.9881734559789751,0.9904336734693877,0.4837469416288011,0.7266483516483516,0.6521739130434783,0
777,L,0.9747043363994744,0.9815051020408163,0.48304788535477106,0.6524725274725275,0.14624505928853754,0
5734,L,0.9931011826544022,0.9942602040816326,0.4785040195735757,0.771978021978022,0.8221343873517787,1
9419,L,0.9789750328515112,0.9834183673469387,0.6679482698357218,0.30219780219780223,0.05138339920948617,0
484,L,0.9770039421813403,0.9853316326530611,0.5480601188395666,0.462912087912088,0.691699604743083,0
494,L,0.9776609724047307,0.9866071428571427,0.4634743096819294,0.6840659340659341,0.7865612648221344,0
4130,L,0.9917871222076216,0.9897959183673468,0.4494931842013282,0.8626373626373627,0.08695652173913043,1
3978,L,0.992772667542707,0.9926658163265306,0.48304788535477106,0.6373626373626373,0.3715415019762846,0
5877,L,0.990473061760841,0.9920280612244898,0.5096120237679134,0.5686813186813187,0.48616600790513836,0
5509,L,0.9947437582128779,0.9955357142857142,0.5274379587556798,0.5013736263736264,0.20553359683794467,0
6436,L,0.9868593955321945,0.9885204081632653,0.6183152743795876,0.3585164835164836,0.15019762845849802,0
6868,L,0.9888304862023654,0.9923469387755101,0.4764068507514855,0.635989010989011,0.2450592885375494,0
6016,L,0.9878449408672799,0.990752551020408,0.4980775952464173,0.6222527472527473,0.18972332015810275,0
4468,L,0.9944152431011827,0.9901147959183673,0.6029360363509263,0.3983516483516484,0.8260869565217391,0
395,L,0.9770039421813403,0.9830994897959183,0.5491087032506117,0.5178571428571429,0.6403162055335968,0
9538,L,0.983245729303548,0.9904336734693877,0.517301642782244,0.6195054945054945,0.42292490118577075,0
3816,L,0.992444152431012,0.9904336734693877,0.5099615519049283,0.6538461538461539,0.3675889328063241,0
2770,L,0.985545335085414,0.9872448979591837,0.47675637888850053,0.6304945054945055,0.06324110671936758,0
3482,L,0.9917871222076216,0.9910714285714285,0.5382733310031458,0.5164835164835165,0.32806324110671936,0
8404,L,0.9802890932982917,0.9869260204081632,0.5400209716882209,0.5027472527472527,0.4624505928853755,0
1978,L,0.9789750328515112,0.9811862244897959,0.5040195735756728,0.598901098901099,0.5849802371541502,0
6534,L,0.9898160315374508,0.9904336734693877,0.5019224047535826,0.6071428571428572,0.30039525691699603,0
7302,L,0.9858738501971093,0.9901147959183673,0.5221950367004544,0.6071428571428572,0.4624505928853755,0
5135,L,0.9990144546649148,0.9990433673469388,0.6581614819993009,0.33653846153846156,0.7509881422924901,0
4744,L,0.9963863337713535,0.9926658163265306,0.48689269486193637,0.6510989010989011,0.07114624505928854,0
9275,L,0.9796320630749015,0.9843749999999999,0.5609926599091227,0.40384615384615385,0.1857707509881423,0
9494,L,0.9829172141918529,0.9882015306122448,0.529884655714785,0.5686813186813187,0.8656126482213439,0
8590,L,0.9770039421813403,0.9818239795918365,0.5442153093324013,0.4876373626373627,0.6877470355731226,0
2732,L,0.9845597897503285,0.9859693877551019,0.47046487242223,0.7884615384615384,0.5454545454545454,0
5691,L,0.9934296977660972,0.9942602040816326,0.4613771408598392,0.7747252747252747,0.3952569169960474,0
542,L,0.9773324572930355,0.9866071428571427,0.6301992310380986,0.3392857142857143,0.38735177865612647,0
4334,L,0.9908015768725363,0.9878826530612245,0.5145054176861237,0.5837912087912088,0.35968379446640314,0
9747,L,0.9816031537450723,0.9888392857142857,0.517651170919259,0.6510989010989011,0.7391304347826086,0
3584,L,0.9914586070959265,0.9904336734693877,0.41663753932191544,0.9464285714285715,0.5335968379446641,0
1955,L,0.978646517739816,0.9811862244897959,0.45718280321565885,0.7582417582417583,0.3438735177865613,0
5943,L,0.9878449408672799,0.990752551020408,0.5386228591401608,0.5673076923076923,0.3241106719367589,0
7451,L,0.9865308804204994,0.9942602040816326,0.5270884306186648,0.592032967032967,0.22529644268774704,0
7625,L,0.987516425755585,0.9939413265306122,0.5438657811953862,0.4793956043956044,0.30039525691699603,0
8207,L,0.9829172141918529,0.990752551020408,0.5365256903180706,0.5851648351648352,0.06719367588932806,0
4982,L,0.9977003942181341,0.9980867346938774,0.6329954561342188,0.3337912087912088,0.8260869565217391,0
404,L,0.9766754270696453,0.9840561224489796,0.45333799370849354,0.6304945054945055,0.7272727272727273,0
8090,L,0.9858738501971093,0.9929846938775508,0.6675987416987067,0.3159340659340659,0.6047430830039525,0
5868,L,0.990473061760841,0.9920280612244898,0.6050332051730164,0.3832417582417582,0.39920948616600793,0
1350,L,0.9812746386333772,0.989158163265306,0.5019224047535826,0.6524725274725275,0.12648221343873517,0
2788,L,0.9865308804204994,0.9872448979591837,0.4634743096819294,0.7197802197802198,0.22529644268774704,0
7796,L,0.9858738501971093,0.9933035714285714,0.5082139112198532,0.7197802197802198,0.3557312252964427,0
6986,L,0.9878449408672799,0.9920280612244898,0.5900034952813702,0.4217032967032967,0.6363636363636364,0
3211,L,0.9865308804204994,0.9859693877551019,0.5110101363159735,0.7060439560439561,0.18972332015810275,0
3678,L,0.992772667542707,0.9933035714285714,0.5477105907025516,0.4546703296703297,0.6640316205533597,0
2056,L,0.9839027595269383,0.9862882653061225,0.4659210066410346,0.7431318681318682,0.5810276679841897,0
6657,L,0.9901445466491459,0.9894770408163265,0.48025166025865085,0.6538461538461539,0.6956521739130435,0
2530,L,0.9819316688567674,0.9843749999999999,0.5026214610276127,0.7101648351648352,0.25296442687747034,0
7246,L,0.9852168199737188,0.9888392857142857,0.5875567983222649,0.39972527472527475,0.7786561264822134,0
2105,L,0.983245729303548,0.9856505102040817,0.5225445648374694,0.6043956043956045,0.21739130434782608,0
8838,L,0.9773324572930355,0.9853316326530611,0.4613771408598392,0.7513736263736265,0.7075098814229249,0
8576,L,0.9776609724047307,0.9830994897959183,0.5323313526738902,0.5425824175824177,0.541501976284585,0
992,L,0.9727332457293036,0.9792729591836735,0.5770709542118141,0.4903846153846154,0.6600790513833992,0
2678,L,0.9848883048620237,0.9872448979591837,0.505767214260748,0.592032967032967,0.04743083003952569,0
514,L,0.9770039421813403,0.9859693877551019,0.5662355819643481,0.4560439560439561,0.11067193675889328,0
8691,L,0.976018396846255,0.9837372448979591,0.5435162530583711,0.4972527472527473,0.0,0
3787,L,0.9931011826544022,0.9910714285714285,0.4813002446696959,0.6497252747252747,0.08695652173913043,1
241,L,0.9789750328515112,0.9824617346938775,0.6211114994757078,0.3337912087912088,0.7905138339920948,0
7875,L,0.9878449408672799,0.9958545918367346,0.6634044040545264,0.32967032967032966,0.23715415019762845,0
3067,L,0.9858738501971093,0.9859693877551019,0.5358266340440405,0.5082417582417582,0.39920948616600793,0
474,L,0.9770039421813403,0.9856505102040817,0.5166025865082139,0.6840659340659341,0.5928853754940712,0
750,L,0.9747043363994744,0.9821428571428571,0.5365256903180706,0.5054945054945055,0.8300395256916996,0
9934,L,0.9799605781865967,0.9827806122448979,0.5145054176861237,0.6085164835164835,0.28063241106719367,0
7986,L,0.9891590013140606,0.9958545918367346,0.5547011534428522,0.47390109890109894,0.45454545454545453,0
5655,L,0.9931011826544022,0.9933035714285714,0.4847955260398462,0.6497252747252747,0.007905138339920948,0
1150,L,0.976018396846255,0.9818239795918365,0.5089129674938833,0.6868131868131868,0.6561264822134387,0
1933,L,0.9793035479632064,0.9821428571428571,0.5725270884306186,0.4821428571428572,0.15019762845849802,0
2710,L,0.9842312746386336,0.9856505102040817,0.5501572876616567,0.5384615384615385,0.32806324110671936,0
6978,L,0.9878449408672799,0.9920280612244898,0.4987766515204474,0.6909340659340659,0.541501976284585,0
2961,L,0.987516425755585,0.9866071428571427,0.5781195386228591,0.4505494505494505,0.22529644268774704,0
8236,L,0.9829172141918529,0.9904336734693877,0.5235931492485145,0.5645604395604396,0.34782608695652173,0
6076,L,0.9888304862023654,0.9913903061224488,0.5214959804264243,0.5041208791208792,0.7865612648221344,0
1085,L,0.9756898817345598,0.9815051020408163,0.48409646976581616,0.7747252747252747,0.7984189723320159,1
5222,L,0.9983574244415243,0.998405612244898,0.5819643481300245,0.40659340659340665,0.0,0
3173,L,0.9865308804204994,0.9872448979591837,0.5676336945124082,0.4478021978021978,0.691699604743083,0
7371,L,0.9842312746386336,0.989158163265306,0.5284865431667249,0.6043956043956045,0.31225296442687744,0
1749,L,0.9799605781865967,0.9811862244897959,0.5508563439356868,0.46428571428571425,0.6758893280632411,0
7708,L,0.9871879106438897,0.9929846938775508,0.5973435861586858,0.44368131868131866,0.25296442687747034,0
2366,L,0.983245729303548,0.9837372448979591,0.5190492834673192,0.614010989010989,0.308300395256917,0
9559,L,0.9839027595269383,0.9913903061224488,0.5228940929744844,0.5288461538461539,0.6403162055335968,0
2771,L,0.9852168199737188,0.9869260204081632,0.5071653268088081,0.5412087912087912,0.07114624505928854,0
8457,L,0.9809461235216822,0.9882015306122448,0.48689269486193637,0.625,0.15019762845849802,0
2302,L,0.9829172141918529,0.9837372448979591,0.52953512757777,0.5467032967032966,0.5573122529644269,0
8440,L,0.9809461235216822,0.9878826530612245,0.4788535477105907,0.7692307692307693,0.0,0
5220,L,0.9980289093298292,0.9980867346938774,0.5707794477455436,0.4519230769230769,0.8181818181818182,0
3983,L,0.992772667542707,0.9926658163265306,0.48549458231387627,0.6442307692307693,0.4189723320158103,0
6185,L,0.9891590013140606,0.9917091836734693,0.670394966794827,0.2980769230769231,0.11067193675889328,0
6801,L,0.9891590013140606,0.990752551020408,0.46627053477804964,0.6620879120879122,0.4189723320158103,0
8303,L,0.9816031537450723,0.989158163265306,0.5256903180706047,0.5631868131868132,0.2015810276679842,0
2695,L,0.985545335085414,0.9869260204081632,0.6532680880810905,0.3118131868131868,0.19367588932806323,0
6106,L,0.9885019710906702,0.9917091836734693,0.5005242922055225,0.6607142857142858,0.233201581027668,0
630,L,0.9799605781865967,0.9885204081632653,0.5103110800419434,0.6538461538461539,0.39920948616600793,0
5187,L,0.9986859395532195,0.998405612244898,0.5760223698007689,0.4903846153846154,0.47035573122529645,0
3028,L,0.9871879106438897,0.9869260204081632,0.48199930094372595,0.7637362637362638,0.007905138339920948,0
6037,L,0.9878449408672799,0.9920280612244898,0.49842712338343237,0.6346153846153847,0.383399209486166,0
701,L,0.9779894875164258,0.9846938775510203,0.52953512757777,0.5508241758241759,0.3241106719367589,0
1364,L,0.9812746386333772,0.989158163265306,0.5473610625655365,0.4546703296703297,0.26877470355731226,0
2317,L,0.9829172141918529,0.9846938775510203,0.5609926599091227,0.42719780219780223,0.7154150197628458,0
2767,L,0.985545335085414,0.9869260204081632,0.6728416637539322,0.3008241758241758,0.03557312252964427,0
3481,L,0.9921156373193167,0.9913903061224488,0.5812652918559944,0.4326923076923077,0.3201581027667984,0
9170,L,0.9779894875164258,0.9843749999999999,0.5152044739601538,0.6428571428571428,0.7430830039525692,0
208,L,0.9802890932982917,0.9840561224489796,0.5560992659909123,0.5041208791208792,0.48221343873517786,0
175,L,0.9796320630749015,0.9824617346938775,0.48304788535477106,0.5975274725274725,0.14624505928853754,0
6740,L,0.9914586070959265,0.9923469387755101,0.4952813701502971,0.7678571428571429,0.616600790513834,0
2863,L,0.987516425755585,0.9866071428571427,0.5141558895491087,0.6057692307692308,0.9644268774703557,0
5044,L,0.9990144546649148,0.9987244897959182,0.49353372946522195,0.6524725274725275,0.5928853754940712,0
4826,L,0.9967148488830486,0.9942602040816326,0.7927298147500874,0.21703296703296704,0.07905138339920949,0
801,L,0.9753613666228647,0.9815051020408163,0.44914365606431317,0.7156593406593407,0.3952569169960474,0
1906,L,0.978646517739816,0.9808673469387755,0.4998252359314925,0.7197802197802198,0.7035573122529645,0
6017,L,0.9881734559789751,0.9913903061224488,0.48864033554701153,0.5247252747252747,0.1976284584980237,0
2532,L,0.9819316688567674,0.9843749999999999,0.48549458231387627,0.6167582417582418,0.2727272727272727,0
223,L,0.9802890932982917,0.9840561224489796,0.5484096469765816,0.4725274725274725,0.6324110671936759,0
4328,L,0.9908015768725363,0.9888392857142857,0.4634743096819294,0.6620879120879122,0.30434782608695654,1
3339,L,0.9908015768725363,0.9913903061224488,0.5214959804264243,0.6208791208791209,0.6126482213438735,0
4702,L,0.9973718791064391,0.9942602040816326,0.42712338343236633,0.9175824175824175,0.5849802371541502,1
3024,L,0.9871879106438897,0.9872448979591837,0.5120587207270185,0.5714285714285715,0.857707509881423,0
1273,L,0.9793035479632064,0.9866071428571427,0.48829080740999653,0.6620879120879122,0.2490118577075099,0
6654,L,0.9901445466491459,0.9894770408163265,0.7700104858441105,0.22802197802197804,0.6679841897233202,0
8353,L,0.9812746386333772,0.9872448979591837,0.5040195735756728,0.7637362637362638,0.766798418972332,0
1865,L,0.978646517739816,0.9811862244897959,0.5477105907025516,0.47664835164835173,0.2924901185770751,0
8915,L,0.976018396846255,0.9830994897959183,0.4903879762320867,0.7431318681318682,0.7075098814229249,0
3860,L,0.9940867279894877,0.9933035714285714,0.4987766515204474,0.5343406593406593,0.841897233201581,0
3202,L,0.9862023653088042,0.9859693877551019,0.4998252359314925,0.5961538461538461,0.09486166007905138,0
2575,L,0.9839027595269383,0.9862882653061225,0.49702901083537226,0.6758241758241759,0.7075098814229249,0
6102,L,0.9878449408672799,0.990752551020408,0.5040195735756728,0.5934065934065935,0.19367588932806323,0
7396,L,0.9845597897503285,0.9904336734693877,0.564837469416288,0.4821428571428572,0.5612648221343873,0
6165,L,0.9885019710906702,0.990752551020408,0.5323313526738902,0.49175824175824173,0.8102766798418972,0
1981,L,0.9789750328515112,0.9808673469387755,0.48409646976581616,0.6181318681318682,0.6245059288537549,0
2592,L,0.9819316688567674,0.9840561224489796,0.5379238028661307,0.6236263736263736,0.015810276679841896,0
9402,L,0.9779894875164258,0.9824617346938775,0.6060817895840616,0.4217032967032967,0.6996047430830039,0
233,L,0.9796320630749015,0.9834183673469387,0.5284865431667249,0.4793956043956044,0.7154150197628458,0
629,L,0.9799605781865967,0.9888392857142857,0.5323313526738902,0.6304945054945055,0.391304347826087,0
2408,L,0.9822601839684626,0.9834183673469387,0.47396015379238027,0.7225274725274726,0.7430830039525692,0
1847,L,0.978318002628121,0.9799107142857143,0.49353372946522195,0.6964285714285715,0.09486166007905138,0
8987,L,0.9763469119579501,0.9818239795918365,0.5522544564837469,0.49175824175824173,0.5533596837944664,0
203,L,0.9802890932982917,0.9837372448979591,0.5207969241523943,0.5206043956043956,0.43478260869565216,0
9230,L,0.9796320630749015,0.9859693877551019,0.6717930793428871,0.31043956043956045,0.5217391304347826,0
1018,L,0.9733902759526939,0.9795918367346937,0.4512408248864034,0.804945054945055,0.11462450592885376,0
8017,L,0.9888304862023654,0.9948979591836734,0.5305837119888152,0.5398351648351648,0.7747035573122529,0
3246,L,0.9888304862023654,0.987563775510204,0.5131073051380636,0.576923076923077,0.5573122529644269,0
693,L,0.9779894875164258,0.9856505102040817,0.5162530583711988,0.5260989010989011,0.23715415019762845,0
3749,L,0.9934296977660972,0.9920280612244898,0.577420482348829,0.46565934065934067,0.549407114624506,0
2275,L,0.983245729303548,0.9840561224489796,0.5609926599091227,0.5082417582417582,0.308300395256917,0
3841,L,0.9934296977660972,0.9920280612244898,0.5470115344285215,0.5879120879120879,0.6442687747035574,0
9018,L,0.9766754270696453,0.9824617346938775,0.5644879412792729,0.48626373626373626,0.857707509881423,1
7089,L,0.987516425755585,0.989158163265306,0.5669346382383782,0.46840659340659346,0.011857707509881422,0
3308,L,0.9901445466491459,0.9897959183673468,0.5008738203425376,0.5961538461538461,0.33992094861660077,0
7457,L,0.9858738501971093,0.9936224489795918,0.5347780496329955,0.5027472527472527,0.2924901185770751,0
2200,L,0.9848883048620237,0.9856505102040817,0.5403704998252359,0.48901098901098905,0.3675889328063241,0
5083,L,0.9990144546649148,0.998405612244898,0.46382383781894443,0.7431318681318682,0.22529644268774704,0
405,L,0.9766754270696453,0.9837372448979591,0.4718629849702901,0.7912087912087913,0.7351778656126482,0
2343,L,0.9825886990801579,0.9830994897959183,0.45613421880461374,0.8434065934065934,0.06719367588932806,0
6687,L,0.9911300919842313,0.9917091836734693,0.5941978329255505,0.3942307692307692,0.07509881422924901,0
743,L,0.9750328515111696,0.9827806122448979,0.4757077944774554,0.739010989010989,0.7628458498023716,0
2392,L,0.9829172141918529,0.9837372448979591,0.4683677036001398,0.6868131868131868,0.5691699604743083,0
7802,L,0.9852168199737188,0.9926658163265306,0.4994757077944775,0.7994505494505495,0.40711462450592883,0
2017,L,0.9812746386333772,0.9837372448979591,0.518350227193289,0.5837912087912088,0.18181818181818182,0
2386,L,0.9825886990801579,0.9834183673469387,0.5393219154141908,0.5206043956043956,0.5138339920948617,0
7588,L,0.9868593955321945,0.9920280612244898,0.7036001398112548,0.2760989010989011,0.7707509881422925,0
6253,L,0.9885019710906702,0.9897959183673468,0.5644879412792729,0.42445054945054944,0.7905138339920948,0
6507,L,0.9888304862023654,0.9888392857142857,0.5445648374694163,0.4478021978021978,0.0,0
7448,L,0.9865308804204994,0.9942602040816326,0.5200978678783642,0.5274725274725275,0.2015810276679842,0
7773,L,0.9865308804204994,0.9929846938775508,0.6148199930094372,0.34065934065934067,0.13438735177865613,0
7866,L,0.9871879106438897,0.994579081632653,0.5001747640685075,0.6785714285714286,0.14624505928853754,0
6839,L,0.9894875164257556,0.9923469387755101,0.5445648374694163,0.46840659340659346,0.8063241106719368,0
5835,L,0.9898160315374508,0.9923469387755101,0.5830129325410696,0.4134615384615385,0.07114624505928854,0
4782,L,0.9980289093298292,0.9964923469387754,0.47815449143656064,0.7225274725274726,0.48616600790513836,0
2563,L,0.983245729303548,0.9856505102040817,0.5228940929744844,0.5109890109890111,0.5889328063241107,0
683,L,0.9779894875164258,0.9853316326530611,0.6550157287661657,0.33516483516483514,0.11067193675889328,0
7631,L,0.9871879106438897,0.9936224489795918,0.504718629849703,0.6771978021978022,0.36363636363636365,0
2845,L,0.9865308804204994,0.9859693877551019,0.48864033554701153,0.7472527472527473,0.782608695652174,0
1083,L,0.9756898817345598,0.9815051020408163,0.588255854596295,0.44368131868131866,0.7786561264822134,0
5922,L,0.9871879106438897,0.9894770408163265,0.5015728766165677,0.5947802197802198,0.1225296442687747,0
1687,L,0.978646517739816,0.9799107142857143,0.5249912617965746,0.5041208791208792,0.04743083003952569,0
7415,L,0.9858738501971093,0.9923469387755101,0.5204473960153793,0.5370879120879122,0.7430830039525692,0
5620,L,0.9954007884362681,0.9958545918367346,0.5358266340440405,0.5288461538461539,0.5296442687747036,0
6599,L,0.9908015768725363,0.990752551020408,0.5221950367004544,0.5425824175824177,0.09486166007905138,0
9838,L,0.9802890932982917,0.9859693877551019,0.4980775952464173,0.625,0.043478260869565216,0
2485,L,0.9816031537450723,0.9840561224489796,0.5567983222649423,0.4876373626373627,0.691699604743083,0
977,L,0.9724047306176085,0.9779974489795917,0.670045438657812,0.2884615384615385,0.5019762845849802,0
3464,L,0.9911300919842313,0.9904336734693877,0.4554351625305837,0.8200549450549451,0.16600790513833993,0
6002,L,0.9871879106438897,0.9894770408163265,0.588255854596295,0.4326923076923077,0.03162055335968379,0
7519,L,0.9862023653088042,0.9936224489795918,0.6987067458930444,0.2884615384615385,0.07509881422924901,0
2663,L,0.9852168199737188,0.9862882653061225,0.5662355819643481,0.42719780219780223,0.7747035573122529,0
8766,L,0.9773324572930355,0.9846938775510203,0.4753582663404404,0.6964285714285715,0.7509881422924901,0
4706,L,0.9970433639947438,0.9939413265306122,0.6847256204124432,0.30631868131868134,0.6205533596837944,0
3939,L,0.9937582128777924,0.9936224489795918,0.4893393918210416,0.7417582417582418,0.7747035573122529,0
1671,L,0.9793035479632064,0.9818239795918365,0.564138413142258,0.49175824175824173,0.7747035573122529,0
3651,L,0.992444152431012,0.9933035714285714,0.504718629849703,0.6167582417582418,0.383399209486166,0
3130,L,0.9858738501971093,0.9872448979591837,0.6151695211464523,0.3489010989010989,0.21739130434782608,0
7599,L,0.9871879106438897,0.9917091836734693,0.6148199930094372,0.38873626373626374,0.05138339920948617,0
2303,L,0.9829172141918529,0.9837372448979591,0.48025166025865085,0.7362637362637363,0.5652173913043478,0
3122,L,0.985545335085414,0.9862882653061225,0.5148549458231387,0.6318681318681318,0.1383399209486166,0
338,L,0.9773324572930355,0.9827806122448979,0.5463124781544915,0.5247252747252747,0.05928853754940711,0
7993,L,0.9891590013140606,0.9958545918367346,0.5574973785389724,0.4381868131868132,0.5296442687747036,0
7063,L,0.9878449408672799,0.9897959183673468,0.43131772107654665,0.7101648351648352,0.6324110671936759,0
707,L,0.9779894875164258,0.9850127551020407,0.6424327158336246,0.375,0.391304347826087,0
9623,L,0.9819316688567674,0.9888392857142857,0.47396015379238027,0.6565934065934066,0.45849802371541504,0
2357,L,0.983245729303548,0.9837372448979591,0.6193638587906326,0.3585164835164836,0.20553359683794467,0
9368,L,0.9779894875164258,0.9834183673469387,0.5277874868926948,0.5302197802197802,0.2845849802371542,0
