,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Failure Type
4324,0.9908045977011494,0.9885277246653918,0.5148995148995149,0.5613577023498695,0.2608695652173913,No Failure
4325,0.9904761904761905,0.9885277246653918,0.47955647955647956,0.7454308093994779,0.26877470355731226,No Failure
4326,0.9904761904761905,0.9882090503505417,0.47193347193347196,0.7284595300261096,0.2766798418972332,Heat Dissipation Failure
4327,0.9908045977011494,0.9882090503505417,0.5751905751905751,0.3825065274151436,0.2845849802371542,No Failure
4328,0.9904761904761905,0.9882090503505417,0.4594594594594595,0.6292428198433421,0.30434782608695654,Heat Dissipation Failure
4329,0.9904761904761905,0.9878903760356915,0.5426195426195426,0.3955613577023499,0.31225296442687744,No Failure
4330,0.9901477832512315,0.9872530274059911,0.5367290367290367,0.5026109660574413,0.3201581027667984,No Failure
4331,0.9904761904761905,0.9875717017208412,0.604989604989605,0.4060052219321149,0.32806324110671936,No Failure
4332,0.9908045977011494,0.9875717017208412,0.5031185031185031,0.54177545691906,0.33992094861660077,No Failure
4333,0.9904761904761905,0.9872530274059911,0.5502425502425502,0.4425587467362924,0.35177865612648224,No Failure
4334,0.9904761904761905,0.9872530274059911,0.51004851004851,0.5548302872062664,0.35968379446640314,No Failure
4335,0.9908045977011494,0.9875717017208412,0.5568260568260568,0.4921671018276763,0.3675889328063241,No Failure
4336,0.9904761904761905,0.9875717017208412,0.49306999306999305,0.6997389033942559,0.37549407114624506,No Failure
4337,0.9904761904761905,0.9875717017208412,0.498960498960499,0.566579634464752,0.3952569169960474,No Failure
4338,0.9904761904761905,0.9875717017208412,0.4840609840609841,0.570496083550914,0.4031620553359684,No Failure
4339,0.9908045977011494,0.9875717017208412,0.5280665280665281,0.608355091383812,0.41106719367588934,No Failure
4340,0.9908045977011494,0.9875717017208412,0.5311850311850311,0.5339425587467364,0.4189723320158103,No Failure
4341,0.9908045977011494,0.9872530274059911,0.48440748440748443,0.6005221932114883,0.4308300395256917,No Failure
4342,0.9908045977011494,0.9872530274059911,0.44490644490644493,0.8903394255874675,0.43873517786561267,Power Failure
4343,0.9908045977011494,0.9872530274059911,0.5166320166320166,0.5130548302872062,0.4505928853754941,No Failure
4344,0.9911330049261085,0.9875717017208412,0.49133749133749133,0.6697127937336814,0.45849802371541504,No Failure
4345,0.9911330049261085,0.9872530274059911,0.5356895356895357,0.5195822454308094,0.4782608695652174,No Failure
4346,0.9911330049261085,0.9869343530911407,0.5537075537075538,0.3968668407310705,0.4901185770750988,No Failure
4347,0.9914614121510672,0.9872530274059911,0.5973665973665974,0.35900783289817234,0.4980237154150198,No Failure
4348,0.9914614121510672,0.9872530274059911,0.5221760221760222,0.5835509138381202,0.5177865612648221,No Failure
4349,0.9914614121510672,0.9869343530911407,0.5526680526680526,0.40992167101827676,0.525691699604743,No Failure
4350,0.9914614121510672,0.9869343530911407,0.5433125433125433,0.48955613577023505,0.5335968379446641,No Failure
4351,0.9911330049261085,0.9866156787762906,0.4961884961884962,0.570496083550914,0.5454545454545454,No Failure
4352,0.9914614121510672,0.9869343530911407,0.4934164934164934,0.5587467362924282,0.5533596837944664,No Failure
4353,0.9917898193760263,0.9869343530911407,0.4802494802494803,0.818537859007833,0.5612648221343873,Power Failure
4354,0.9917898193760263,0.9872530274059911,0.5045045045045045,0.7584856396866841,0.5731225296442688,No Failure
4355,0.9917898193760263,0.9872530274059911,0.4435204435204435,0.7480417754569191,0.5810276679841897,Heat Dissipation Failure
4356,0.9917898193760263,0.9872530274059911,0.5713790713790714,0.4046997389033943,0.6007905138339921,No Failure
4357,0.9917898193760263,0.9875717017208412,0.4875259875259875,0.6892950391644909,0.6086956521739131,No Failure
4358,0.9917898193760263,0.9875717017208412,0.5564795564795565,0.4503916449086162,0.616600790513834,No Failure
4359,0.9921182266009853,0.9878903760356915,0.5304920304920305,0.49608355091383816,0.6363636363636364,No Failure
4360,0.9921182266009853,0.9882090503505417,0.5346500346500347,0.46736292428198434,0.6482213438735178,No Failure
4361,0.9921182266009853,0.9882090503505417,0.47782397782397784,0.6292428198433421,0.6561264822134387,Heat Dissipation Failure
4362,0.9921182266009853,0.9882090503505417,0.5013860013860014,0.608355091383812,0.6679841897233202,No Failure
4363,0.9921182266009853,0.9882090503505417,0.638946638946639,0.3211488250652742,0.6758893280632411,No Failure
4364,0.9921182266009853,0.9882090503505417,0.5595980595980596,0.39033942558746737,0.6956521739130435,No Failure
4365,0.9917898193760263,0.9878903760356915,0.502079002079002,0.6370757180156658,0.7154150197628458,No Failure
4366,0.9917898193760263,0.9875717017208412,0.48094248094248093,0.6710182767624021,0.7233201581027668,No Failure
4367,0.9917898193760263,0.9875717017208412,0.5013860013860014,0.5587467362924282,0.7312252964426877,No Failure
4368,0.9917898193760263,0.9878903760356915,0.5765765765765766,0.37336814621409925,0.7509881422924901,No Failure
4369,0.9917898193760263,0.9875717017208412,0.6011781011781012,0.35509138381201044,0.758893280632411,No Failure
4370,0.9917898193760263,0.9875717017208412,0.45322245322245325,0.751958224543081,0.7786561264822134,Heat Dissipation Failure
4371,0.9917898193760263,0.9872530274059911,0.5128205128205128,0.5221932114882507,0.7865612648221344,No Failure
4372,0.9914614121510672,0.9866156787762906,0.49861399861399863,0.5443864229765014,0.7944664031620553,No Failure
4373,0.9914614121510672,0.9869343530911407,0.5311850311850311,0.46866840731070497,0.8063241106719368,No Failure
4374,0.9917898193760263,0.9869343530911407,0.5374220374220374,0.45430809399477806,0.8181818181818182,No Failure
4375,0.9917898193760263,0.9869343530911407,0.48995148995148996,0.47389033942558745,0.8260869565217391,No Failure
4376,0.9914614121510672,0.9866156787762906,0.5374220374220374,0.45169712793733685,0.83399209486166,No Failure
4377,0.9911330049261085,0.9866156787762906,0.49757449757449757,0.6396866840731071,0.8458498023715415,No Failure
4378,0.9914614121510672,0.9866156787762906,0.4799029799029799,0.597911227154047,0.857707509881423,No Failure
4379,0.9911330049261085,0.9862970044614404,0.6001386001386001,0.39295039164490864,0.8695652173913043,No Failure
4380,0.9914614121510672,0.9866156787762906,0.4885654885654886,0.6396866840731071,0.8814229249011858,No Failure
4381,0.9914614121510672,0.9866156787762906,0.501039501039501,0.5639686684073107,0.8893280632411067,No Failure
4382,0.9911330049261085,0.9862970044614404,0.5284130284130284,0.5169712793733682,0.8972332015810277,No Failure
4383,0.9908045977011494,0.9862970044614404,0.44975744975744975,0.8550913838120106,0.9051383399209486,Heat Dissipation Failure
4384,0.9911330049261085,0.9866156787762906,0.5,0.5574412532637076,0.9130434782608695,No Failure
4385,0.9911330049261085,0.9869343530911407,0.49965349965349964,0.5913838120104439,0.9209486166007905,Tool Wear Failure
4386,0.9914614121510672,0.9869343530911407,0.5956340956340956,0.4164490861618799,0.0,No Failure
4387,0.9917898193760263,0.9872530274059911,0.5308385308385308,0.5143603133159269,0.007905138339920948,No Failure
4388,0.9917898193760263,0.9872530274059911,0.5893970893970893,0.35509138381201044,0.015810276679841896,No Failure
4389,0.9921182266009853,0.9878903760356915,0.4695079695079695,0.5887728459530027,0.023715415019762844,Heat Dissipation Failure
4390,0.9924466338259441,0.9882090503505417,0.4923769923769924,0.5926892950391646,0.03557312252964427,No Failure
4391,0.9924466338259441,0.9882090503505417,0.47401247401247404,0.6736292428198434,0.04743083003952569,Heat Dissipation Failure
4392,0.9924466338259441,0.9882090503505417,0.5051975051975052,0.5887728459530027,0.05928853754940711,No Failure
4393,0.9924466338259441,0.9882090503505417,0.5446985446985447,0.45169712793733685,0.06719367588932806,No Failure
4394,0.9924466338259441,0.9878903760356915,0.5138600138600139,0.6357702349869453,0.07905138339920949,No Failure
4395,0.9927750410509032,0.9882090503505417,0.5242550242550242,0.5274151436031331,0.08695652173913043,No Failure
4396,0.9927750410509032,0.9882090503505417,0.4792099792099792,0.5600522193211489,0.09486166007905138,No Failure
4397,0.9931034482758619,0.9885277246653918,0.5332640332640333,0.4921671018276763,0.11462450592885376,No Failure
4398,0.9927750410509032,0.9882090503505417,0.5415800415800416,0.4934725848563969,0.1225296442687747,No Failure
4399,0.9927750410509032,0.9882090503505417,0.5727650727650727,0.3877284595300261,0.13438735177865613,No Failure
4400,0.9927750410509032,0.9882090503505417,0.4688149688149688,0.664490861618799,0.1422924901185771,Heat Dissipation Failure
4401,0.9924466338259441,0.9878903760356915,0.5086625086625086,0.5691906005221933,0.15019762845849802,No Failure
4402,0.9927750410509032,0.9885277246653918,0.5218295218295218,0.4412532637075718,0.16996047430830039,No Failure
4403,0.9927750410509032,0.9882090503505417,0.48094248094248093,0.6514360313315927,0.18972332015810275,No Failure
4404,0.9931034482758619,0.9885277246653918,0.5145530145530145,0.5992167101827677,0.1976284584980237,No Failure
4405,0.9931034482758619,0.9885277246653918,0.4611919611919612,0.5939947780678851,0.20948616600790515,Heat Dissipation Failure
4406,0.993431855500821,0.9888463989802422,0.4594594594594595,0.7637075718015667,0.21739130434782608,Heat Dissipation Failure
4407,0.9927750410509032,0.9885277246653918,0.483021483021483,0.7232375979112272,0.22529644268774704,No Failure
4408,0.9931034482758619,0.9882090503505417,0.6961191961191961,0.24673629242819844,0.233201581027668,No Failure
4409,0.9931034482758619,0.9882090503505417,0.47054747054747054,0.7127937336814623,0.24110671936758893,Heat Dissipation Failure
4410,0.993431855500821,0.9885277246653918,0.5495495495495496,0.4203655352480418,0.25296442687747034,No Failure
4411,0.993431855500821,0.9888463989802422,0.5848925848925849,0.4125326370757181,0.2608695652173913,No Failure
4412,0.99376026272578,0.9894837476099426,0.5024255024255024,0.5639686684073107,0.26877470355731226,No Failure
4413,0.9940886699507389,0.9894837476099426,0.48440748440748443,0.6174934725848564,0.2766798418972332,No Failure
4414,0.9940886699507389,0.9894837476099426,0.5266805266805267,0.5130548302872062,0.2885375494071146,No Failure
4415,0.99376026272578,0.9891650732950923,0.5246015246015246,0.5574412532637076,0.2964426877470356,No Failure
4416,0.99376026272578,0.9891650732950923,0.5308385308385308,0.4712793733681463,0.30434782608695654,No Failure
4417,0.99376026272578,0.9891650732950923,0.47297297297297297,0.8720626631853786,0.31620553359683795,Power Failure
4418,0.99376026272578,0.9888463989802422,0.568953568953569,0.4334203655352481,0.3241106719367589,No Failure
4419,0.99376026272578,0.9885277246653918,0.9272349272349273,0.1409921671018277,0.33201581027667987,Power Failure
4420,0.99376026272578,0.9885277246653918,0.648995148995149,0.27806788511749353,0.3438735177865613,No Failure
4421,0.99376026272578,0.9885277246653918,0.45911295911295913,0.8146214099216711,0.36363636363636365,Heat Dissipation Failure
4422,0.99376026272578,0.9885277246653918,0.7474012474012474,0.2245430809399478,0.3715415019762846,No Failure
4423,0.99376026272578,0.9885277246653918,0.5415800415800416,0.5091383812010444,0.383399209486166,No Failure
4424,0.99376026272578,0.9885277246653918,0.5651420651420651,0.4046997389033943,0.3952569169960474,No Failure
4425,0.993431855500821,0.9885277246653918,0.536036036036036,0.48172323759791125,0.40711462450592883,No Failure
4426,0.99376026272578,0.9888463989802422,0.5124740124740125,0.5274151436031331,0.4150197628458498,No Failure
4427,0.9931034482758619,0.9882090503505417,0.47782397782397784,0.6383812010443864,0.42292490118577075,Heat Dissipation Failure
4428,0.9931034482758619,0.9882090503505417,0.6604296604296604,0.27676240208877284,0.43478260869565216,No Failure
4429,0.9927750410509032,0.9882090503505417,0.5997920997920998,0.4360313315926893,0.4426877470355731,No Failure
4430,0.9927750410509032,0.9882090503505417,0.5848925848925849,0.3968668407310705,0.45454545454545453,No Failure
4431,0.9927750410509032,0.9885277246653918,0.5,0.7127937336814623,0.4743083003952569,No Failure
4432,0.9931034482758619,0.9885277246653918,0.5006930006930007,0.6057441253263708,0.49407114624505927,No Failure
4433,0.9931034482758619,0.9885277246653918,0.4972279972279972,0.5861618798955613,0.5019762845849802,No Failure
4434,0.9931034482758619,0.9882090503505417,0.5391545391545391,0.4295039164490862,0.5217391304347826,No Failure
4435,0.9927750410509032,0.9882090503505417,0.4577269577269577,0.6879895561357703,0.5296442687747036,Heat Dissipation Failure
4436,0.9931034482758619,0.9882090503505417,0.5464310464310465,0.46736292428198434,0.5375494071146245,No Failure
4437,0.9931034482758619,0.9885277246653918,0.5467775467775468,0.40731070496083555,0.549407114624506,No Failure
4438,0.9931034482758619,0.9882090503505417,0.49133749133749133,0.6827676240208878,0.5573122529644269,No Failure
4439,0.9931034482758619,0.9885277246653918,0.48232848232848236,0.7284595300261096,0.5652173913043478,No Failure
4440,0.993431855500821,0.9888463989802422,0.501039501039501,0.5744125326370758,0.5770750988142292,No Failure
4441,0.993431855500821,0.9885277246653918,0.4604989604989605,0.6605744125326372,0.5849802371541502,Heat Dissipation Failure
4442,0.993431855500821,0.9885277246653918,0.5415800415800416,0.45430809399477806,0.5928853754940712,No Failure
4443,0.993431855500821,0.9888463989802422,0.4868329868329868,0.7493472584856398,0.6007905138339921,No Failure
4444,0.9931034482758619,0.9885277246653918,0.7706167706167706,0.20887728459530028,0.6086956521739131,No Failure
4445,0.993431855500821,0.9885277246653918,0.5945945945945946,0.39033942558746737,0.616600790513834,No Failure
4446,0.993431855500821,0.9888463989802422,0.5488565488565489,0.4634464751958225,0.6245059288537549,No Failure
4447,0.993431855500821,0.9888463989802422,0.5155925155925156,0.5456919060052219,0.6324110671936759,No Failure
4448,0.9931034482758619,0.9888463989802422,0.4760914760914761,0.668407310704961,0.6442687747035574,Heat Dissipation Failure
4449,0.9931034482758619,0.9888463989802422,0.4774774774774775,0.7088772845953003,0.6521739130434783,Heat Dissipation Failure
4450,0.993431855500821,0.9888463989802422,0.5374220374220374,0.4869451697127937,0.6640316205533597,No Failure
4451,0.993431855500821,0.9888463989802422,0.5367290367290367,0.5339425587467364,0.6719367588932806,No Failure
4452,0.993431855500821,0.9888463989802422,0.5013860013860014,0.5117493472584858,0.6798418972332015,No Failure
4453,0.9931034482758619,0.9885277246653918,0.4851004851004851,0.7010443864229766,0.691699604743083,No Failure
4454,0.9931034482758619,0.9882090503505417,0.48544698544698545,0.6370757180156658,0.6996047430830039,No Failure
4455,0.9931034482758619,0.9882090503505417,0.5533610533610533,0.3772845953002611,0.7075098814229249,No Failure
4456,0.9927750410509032,0.9882090503505417,0.5152460152460152,0.6005221932114883,0.7272727272727273,No Failure
4457,0.993431855500821,0.9888463989802422,0.5925155925155925,0.35639686684073113,0.7351778656126482,No Failure
4458,0.99376026272578,0.9891650732950923,0.5121275121275122,0.622715404699739,0.7470355731225297,No Failure
4459,0.99376026272578,0.9891650732950923,0.603950103950104,0.34334203655352485,0.7549407114624506,No Failure
4460,0.99376026272578,0.9894837476099426,0.553014553014553,0.4281984334203655,0.7628458498023716,No Failure
4461,0.9940886699507389,0.9894837476099426,0.568953568953569,0.40208877284595307,0.7707509881422925,No Failure
4462,0.9940886699507389,0.9894837476099426,0.4376299376299376,0.8851174934725848,0.7786561264822134,Heat Dissipation Failure
4463,0.9944170771756979,0.989802421924793,0.6985446985446986,0.2597911227154047,0.7865612648221344,No Failure
4464,0.9944170771756979,0.989802421924793,0.579002079002079,0.39817232375979117,0.7944664031620553,No Failure
4465,0.9944170771756979,0.989802421924793,0.4864864864864865,0.5639686684073107,0.8023715415019763,No Failure
4466,0.9944170771756979,0.989802421924793,0.5093555093555093,0.5365535248041776,0.8102766798418972,No Failure
4467,0.9944170771756979,0.989802421924793,0.5602910602910602,0.4947780678851175,0.8181818181818182,No Failure
4468,0.9940886699507389,0.9894837476099426,0.5977130977130977,0.3785900783289817,0.8260869565217391,No Failure
4469,0.9940886699507389,0.9894837476099426,0.501039501039501,0.5339425587467364,0.83399209486166,Tool Wear Failure
4470,0.9940886699507389,0.989802421924793,0.5419265419265419,0.44778067885117495,0.0,No Failure
4471,0.9944170771756979,0.989802421924793,0.5786555786555787,0.3798955613577024,0.007905138339920948,No Failure
4472,0.9940886699507389,0.989802421924793,0.5200970200970201,0.6357702349869453,0.015810276679841896,No Failure
4473,0.9940886699507389,0.9894837476099426,0.5374220374220374,0.46866840731070497,0.023715415019762844,No Failure
4474,0.9940886699507389,0.9894837476099426,0.5415800415800416,0.45691906005221933,0.03162055335968379,No Failure
4475,0.9940886699507389,0.9894837476099426,0.4681219681219681,0.5456919060052219,0.039525691699604744,Heat Dissipation Failure
4476,0.99376026272578,0.9891650732950923,0.4902979902979903,0.6801566579634466,0.04743083003952569,No Failure
4477,0.99376026272578,0.9888463989802422,0.5706860706860707,0.4464751958224544,0.05533596837944664,No Failure
4478,0.993431855500821,0.9885277246653918,0.5117810117810118,0.5430809399477807,0.06324110671936758,No Failure
4479,0.99376026272578,0.9885277246653918,0.6663201663201663,0.28067885117493474,0.07114624505928854,No Failure
4480,0.9940886699507389,0.9891650732950923,0.4521829521829522,0.720626631853786,0.07905138339920949,Heat Dissipation Failure
4481,0.99376026272578,0.9891650732950923,0.534996534996535,0.45822454308094,0.09881422924901186,No Failure
4482,0.9940886699507389,0.9894837476099426,0.5433125433125433,0.48172323759791125,0.11067193675889328,No Failure
4483,0.9940886699507389,0.9891650732950923,0.5159390159390159,0.5574412532637076,0.13043478260869565,No Failure
4484,0.99376026272578,0.9891650732950923,0.5027720027720027,0.5626631853785902,0.1383399209486166,No Failure
4485,0.9940886699507389,0.9891650732950923,0.5343035343035343,0.46605744125326376,0.15019762845849802,No Failure
4486,0.99376026272578,0.9894837476099426,0.6808731808731808,0.26370757180156656,0.15810276679841898,No Failure
4487,0.993431855500821,0.9894837476099426,0.49757449757449757,0.47650130548302877,0.16996047430830039,No Failure
4488,0.993431855500821,0.9891650732950923,0.5228690228690228,0.4908616187989557,0.17786561264822134,No Failure
4489,0.993431855500821,0.9891650732950923,0.5152460152460152,0.524804177545692,0.18972332015810275,No Failure
4490,0.993431855500821,0.9891650732950923,0.6815661815661815,0.26501305483028725,0.1976284584980237,No Failure
4491,0.99376026272578,0.9891650732950923,0.48821898821898824,0.695822454308094,0.20553359683794467,No Failure
4492,0.99376026272578,0.9894837476099426,0.49203049203049204,0.7362924281984334,0.22529644268774704,No Failure
4493,0.9940886699507389,0.9894837476099426,0.5235620235620235,0.4921671018276763,0.23715415019762845,No Failure
4494,0.99376026272578,0.9891650732950923,0.5713790713790714,0.39295039164490864,0.2450592885375494,No Failure
4495,0.99376026272578,0.9891650732950923,0.4708939708939709,0.7467362924281985,0.2648221343873518,Heat Dissipation Failure
4496,0.993431855500821,0.9891650732950923,0.5561330561330561,0.4699738903394256,0.2727272727272727,No Failure
4497,0.993431855500821,0.9888463989802422,0.5277200277200277,0.4699738903394256,0.2845849802371542,No Failure
4498,0.99376026272578,0.9891650732950923,0.5592515592515592,0.4699738903394256,0.2924901185770751,No Failure
4499,0.99376026272578,0.9888463989802422,0.5963270963270964,0.3577023498694517,0.31225296442687744,No Failure
4500,0.99376026272578,0.9891650732950923,0.5675675675675675,0.4725848563968669,0.33201581027667987,No Failure
4501,0.993431855500821,0.9885277246653918,0.4528759528759529,0.7049608355091385,0.33992094861660077,Heat Dissipation Failure
4502,0.9931034482758619,0.9885277246653918,0.568953568953569,0.36945169712793735,0.34782608695652173,No Failure
4503,0.993431855500821,0.9885277246653918,0.6067221067221067,0.39817232375979117,0.3557312252964427,No Failure
4504,0.9931034482758619,0.9882090503505417,0.56999306999307,0.4125326370757181,0.3675889328063241,No Failure
4505,0.9931034482758619,0.9882090503505417,0.4941094941094941,0.6109660574412533,0.37549407114624506,No Failure
4506,0.9931034482758619,0.9882090503505417,0.5266805266805267,0.4778067885117494,0.383399209486166,No Failure
4507,0.9931034482758619,0.9882090503505417,0.5921690921690922,0.4151436031331593,0.3952569169960474,No Failure
4508,0.9931034482758619,0.9878903760356915,0.4941094941094941,0.608355091383812,0.4031620553359684,No Failure
4509,0.9931034482758619,0.9882090503505417,0.49514899514899513,0.570496083550914,0.41106719367588934,No Failure
4510,0.9931034482758619,0.9885277246653918,0.4663894663894664,0.8146214099216711,0.4189723320158103,Heat Dissipation Failure
4511,0.993431855500821,0.9885277246653918,0.5038115038115039,0.5613577023498695,0.4268774703557312,No Failure
4512,0.993431855500821,0.9888463989802422,0.4889119889119889,0.6462140992167102,0.43478260869565216,No Failure
4513,0.9931034482758619,0.9888463989802422,0.6583506583506583,0.3185378590078329,0.44664031620553357,No Failure
4514,0.9931034482758619,0.9888463989802422,0.5124740124740125,0.4725848563968669,0.45454545454545453,No Failure
4515,0.993431855500821,0.9891650732950923,0.4902979902979903,0.6292428198433421,0.4624505928853755,No Failure
4516,0.993431855500821,0.9888463989802422,0.5332640332640333,0.5091383812010444,0.47035573122529645,No Failure
4517,0.9931034482758619,0.9888463989802422,0.5266805266805267,0.4125326370757181,0.4782608695652174,No Failure
4518,0.9931034482758619,0.9888463989802422,0.5128205128205128,0.597911227154047,0.48616600790513836,No Failure
4519,0.9931034482758619,0.9891650732950923,0.5772695772695773,0.3877284595300261,0.49407114624505927,No Failure
4520,0.9931034482758619,0.9891650732950923,0.5045045045045045,0.6214099216710184,0.5019762845849802,No Failure
4521,0.9931034482758619,0.9891650732950923,0.6462231462231462,0.31201044386422977,0.5098814229249012,No Failure
4522,0.993431855500821,0.9894837476099426,0.6645876645876646,0.2819843342036554,0.5177865612648221,No Failure
4523,0.993431855500821,0.9891650732950923,0.5155925155925156,0.6318537859007833,0.5296442687747036,No Failure
4524,0.993431855500821,0.9894837476099426,0.5291060291060291,0.5065274151436031,0.5375494071146245,No Failure
4525,0.9931034482758619,0.9891650732950923,0.5069300069300069,0.5509138381201045,0.549407114624506,No Failure
4526,0.9931034482758619,0.9891650732950923,0.527027027027027,0.5026109660574413,0.5612648221343873,No Failure
4527,0.9931034482758619,0.9894837476099426,0.4753984753984754,0.5966057441253264,0.5691699604743083,Heat Dissipation Failure
4528,0.993431855500821,0.9894837476099426,0.5221760221760222,0.5156657963446476,0.5810276679841897,No Failure
4529,0.9931034482758619,0.9891650732950923,0.5495495495495496,0.44778067885117495,0.5889328063241107,No Failure
4530,0.993431855500821,0.9891650732950923,0.5152460152460152,0.5483028720626633,0.6007905138339921,No Failure
4531,0.993431855500821,0.9894837476099426,0.5266805266805267,0.5378590078328982,0.6086956521739131,No Failure
4532,0.993431855500821,0.9891650732950923,0.49272349272349275,0.5469973890339426,0.616600790513834,No Failure
4533,0.9931034482758619,0.9888463989802422,0.4764379764379764,0.685378590078329,0.6363636363636364,Heat Dissipation Failure
4534,0.9931034482758619,0.9885277246653918,0.5658350658350658,0.3655352480417755,0.6482213438735178,No Failure
4535,0.9931034482758619,0.9885277246653918,0.5207900207900208,0.4725848563968669,0.6561264822134387,No Failure
4536,0.9931034482758619,0.9885277246653918,0.4681219681219681,0.5887728459530027,0.6640316205533597,Heat Dissipation Failure
4537,0.9927750410509032,0.9885277246653918,0.5363825363825364,0.46083550913838117,0.6719367588932806,No Failure
4538,0.9931034482758619,0.9888463989802422,0.6663201663201663,0.304177545691906,0.6798418972332015,No Failure
4539,0.993431855500821,0.9888463989802422,0.5516285516285516,0.42558746736292435,0.6877470355731226,No Failure
4540,0.993431855500821,0.9891650732950923,0.5474705474705475,0.4647519582245431,0.6956521739130435,No Failure
4541,0.993431855500821,0.9891650732950923,0.4944559944559945,0.6109660574412533,0.7075098814229249,No Failure
4542,0.993431855500821,0.9891650732950923,0.5478170478170478,0.426892950391645,0.7154150197628458,No Failure
4543,0.99376026272578,0.9894837476099426,0.5343035343035343,0.52088772845953,0.7272727272727273,No Failure
4544,0.993431855500821,0.9891650732950923,0.46742896742896745,0.7193211488250654,0.7391304347826086,Heat Dissipation Failure
4545,0.993431855500821,0.9894837476099426,0.5069300069300069,0.5613577023498695,0.7470355731225297,No Failure
4546,0.993431855500821,0.9891650732950923,0.49514899514899513,0.5639686684073107,0.7549407114624506,No Failure
4547,0.993431855500821,0.9891650732950923,0.5027720027720027,0.6997389033942559,0.766798418972332,No Failure
4548,0.99376026272578,0.9894837476099426,0.5235620235620235,0.4856396866840732,0.7786561264822134,No Failure
4549,0.99376026272578,0.989802421924793,0.5367290367290367,0.48955613577023505,0.7865612648221344,No Failure
4550,0.993431855500821,0.9894837476099426,0.5221760221760222,0.524804177545692,0.7944664031620553,No Failure
4551,0.99376026272578,0.9894837476099426,0.5280665280665281,0.43994778067885126,0.8063241106719368,No Failure
4552,0.9940886699507389,0.9894837476099426,0.6514206514206514,0.2963446475195823,0.8181818181818182,No Failure
4553,0.99376026272578,0.9894837476099426,0.5062370062370062,0.5926892950391646,0.0,No Failure
4554,0.99376026272578,0.9894837476099426,0.6056826056826057,0.3681462140992167,0.007905138339920948,No Failure
4555,0.9940886699507389,0.989802421924793,0.5855855855855856,0.34856396866840733,0.015810276679841896,No Failure
4556,0.9940886699507389,0.989802421924793,0.46742896742896745,0.668407310704961,0.023715415019762844,Heat Dissipation Failure
4557,0.9940886699507389,0.989802421924793,0.5841995841995842,0.34334203655352485,0.03557312252964427,No Failure
4558,0.9940886699507389,0.9901210962396431,0.47435897435897434,0.6201044386422977,0.043478260869565216,Heat Dissipation Failure
4559,0.9940886699507389,0.9901210962396431,0.49653499653499655,0.570496083550914,0.05138339920948617,No Failure
4560,0.9940886699507389,0.9901210962396431,0.5533610533610533,0.5469973890339426,0.05928853754940711,No Failure
4561,0.9947454844006567,0.9904397705544933,0.5578655578655579,0.4203655352480418,0.06719367588932806,No Failure
4562,0.9940886699507389,0.9901210962396431,0.48440748440748443,0.7532637075718016,0.07509881422924901,No Failure
4563,0.9940886699507389,0.9901210962396431,0.685031185031185,0.26109660574412535,0.08300395256916997,No Failure
4564,0.9944170771756979,0.9904397705544933,0.5252945252945252,0.5156657963446476,0.09090909090909091,No Failure
4565,0.9940886699507389,0.9904397705544933,0.4417879417879418,0.7180156657963447,0.09881422924901186,Heat Dissipation Failure
4566,0.9944170771756979,0.9904397705544933,0.4857934857934858,0.6592689295039165,0.11857707509881422,No Failure
4567,0.9944170771756979,0.9904397705544933,0.5027720027720027,0.5835509138381202,0.12648221343873517,No Failure
4568,0.9940886699507389,0.9904397705544933,0.5388080388080388,0.4712793733681463,0.1383399209486166,No Failure
4569,0.9944170771756979,0.9907584448693434,0.5668745668745668,0.45691906005221933,0.15019762845849802,No Failure
4570,0.9944170771756979,0.9907584448693434,0.4546084546084546,0.6814621409921672,0.15810276679841898,Heat Dissipation Failure
4571,0.9944170771756979,0.9907584448693434,0.5918225918225918,0.3890339425587468,0.16600790513833993,No Failure
4572,0.9947454844006567,0.9910771191841937,0.5391545391545391,0.47650130548302877,0.17391304347826086,No Failure
4573,0.9944170771756979,0.9910771191841937,0.49757449757449757,0.5678851174934726,0.1857707509881423,No Failure
4574,0.9947454844006567,0.9910771191841937,0.4857934857934858,0.5313315926892951,0.20553359683794467,No Failure
4575,0.9947454844006567,0.9910771191841937,0.4979209979209979,0.6514360313315927,0.21739130434782608,No Failure
4576,0.9947454844006567,0.991395793499044,0.6673596673596673,0.28459530026109664,0.22924901185770752,No Failure
4577,0.9950738916256158,0.9917144678138942,0.6237006237006237,0.3093994778067885,0.24110671936758893,No Failure
4578,0.9950738916256158,0.9917144678138942,0.5686070686070686,0.42558746736292435,0.2490118577075099,No Failure
4579,0.9950738916256158,0.9917144678138942,0.4760914760914761,0.6292428198433421,0.25691699604743085,Heat Dissipation Failure
4580,0.9950738916256158,0.9917144678138942,0.5176715176715176,0.4830287206266319,0.2648221343873518,No Failure
4581,0.9950738916256158,0.9917144678138942,0.5547470547470548,0.4295039164490862,0.2727272727272727,No Failure
4582,0.9947454844006567,0.9917144678138942,0.5661815661815662,0.48172323759791125,0.28063241106719367,No Failure
4583,0.9947454844006567,0.9917144678138942,0.5083160083160083,0.4921671018276763,0.2885375494071146,No Failure
4584,0.9944170771756979,0.991395793499044,0.5370755370755371,0.4216710182767624,0.30039525691699603,No Failure
4585,0.9944170771756979,0.991395793499044,0.5415800415800416,0.4203655352480418,0.308300395256917,No Failure
