,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target
10955,0.9965891900907471,0.9932676682947383,0.490846289742346,0.5844040743558502,0.3937315566257901,1
10956,0.99321700189743,0.9890548850294217,0.4555591749208525,0.8146214099216711,0.375405583399946,1
10957,0.9875706767405767,0.9860762480889567,0.44121001497966417,0.8967671601337756,0.45170920859676406,1
10958,0.9935858075560404,0.9912265086068014,0.4549955634102688,0.7811328381506674,0.16228694862062404,1
10959,0.976526633859015,0.9821801353051606,0.46468512286472413,0.7996194727108985,0.8179875557693866,1
10960,0.9783438404694719,0.9862503591981905,0.5210238634618326,0.6478856928797425,0.882001473660388,1
10961,0.9843870245882468,0.9874810096322528,0.9187230778021619,0.15133798253064723,0.06802168534571681,1
10962,0.9931920506289784,0.9889323754510004,0.4710238330464625,0.6712587006107162,0.036665007911908465,1
10963,0.992905312156564,0.9895798796181107,0.47288984968844505,0.6072387474204192,0.5894397553665199,1
10964,0.9809921343409106,0.9842321772526924,0.46800770796785307,0.8138172572767167,0.3967747789484781,1
10965,0.9827793755467905,0.9842641200637787,0.478900621508397,0.7001190613229095,0.867415038998985,1
10966,0.9950633722682952,0.9965707422534908,0.4735817764650607,0.7826396892495955,0.8172213710599419,1
10967,0.9874355587835282,0.987459364014057,0.45394638308687607,0.8643403798403607,0.2878319241998077,1
10968,0.9895311787431827,0.9858102218219372,0.4491060189038815,0.8477283442164572,0.899100695957467,1
10969,0.9805385907690574,0.9864423324167719,0.47802223086406015,0.902026165379298,0.25595254808273604,1
10970,0.9800067863859291,0.9829623306457133,0.46948581749270657,0.6923591910340334,0.8641658039192179,1
10971,0.9796854659211482,0.9859943237473375,0.9232899753804601,0.1367316533759919,0.5364578362361515,1
10972,0.9917898193760263,0.9891650732950923,0.46631909758016615,0.7585730553753128,0.4310947052074686,1
10973,0.9739528911682697,0.9782916956044506,0.48001351739783393,0.7290099718039755,0.8545882181854649,1
10974,0.9876171607197762,0.9916435689873515,0.4403679539857105,0.7613777044674722,0.7782684395366026,1
10975,0.9860752041277329,0.9873484698165944,0.491778960670948,0.7921565137710534,0.7371240761428999,1
10976,0.9791654745429248,0.9818800884307843,0.5354598046621268,0.4789763266815983,0.8080242737237124,1
10977,0.9795353700373342,0.9829355340848134,0.46764881172514317,0.7699102069732794,0.8002647889765818,1
10978,0.9717890190462718,0.9763669320415039,0.4749512642937316,0.7278704719294371,0.8503125103748184,1
10979,0.9872058003911106,0.9852235208843128,0.4914107930665825,0.8199395800169782,0.5442890388457671,1
10980,0.9820993634629119,0.9877488819396099,0.4730066204234668,0.7348213321620649,0.8031236733035079,1
10981,0.9920879806901306,0.9941389823650612,0.43813819021947664,0.9082890813964936,0.8932128254403906,1
10982,0.9925751646940632,0.9896361264102731,0.46200544208049066,0.6900888647393469,0.6227863749306379,1
10983,0.9927799284839669,0.9935234506551263,0.4662311411666102,0.8143870469097838,0.7895814054805489,1
10984,0.9886598930051549,0.9896389020578207,0.4850631293177585,0.8019357876715358,0.8241279648782063,1
10985,0.980522323224305,0.9869575148172824,0.9061114343696891,0.15829554208644087,0.4001456295863989,1
10986,0.9930365535204319,0.9895162037173812,0.4745515126945887,0.6001956607817811,0.5760134525985001,1
10987,0.9905415156236007,0.9892284624199694,0.4789277483719828,0.6470879062844398,0.9291406758588474,1
10988,0.9929723023067055,0.9895473772269091,0.4737380201964742,0.6036437113930777,0.5825865041371185,1
10989,0.9850427753845861,0.9865871580918194,0.8740955525447391,0.17165154527679058,0.6943026154760927,1
10990,0.9883220128702053,0.9921811081943483,0.4900511449234916,0.6214675957130118,0.9663158531301047,1
10991,0.985749955370852,0.9906836100900404,0.48035914031314264,0.629062888224157,0.9548178411468295,1
10992,0.9921925985046037,0.9899045929446926,0.4706585629454072,0.645968276203846,0.1598175647577248,1
10993,0.9755133656590032,0.9827420538039969,0.45170796624739734,0.8115214955889163,0.7945922214481712,1
10994,0.9880254105979845,0.989840476968406,0.47570359780774135,0.7991211784968243,0.36567164858046364,1
10995,0.9764250280959603,0.981903827454493,0.4779937369257306,0.7380907556241324,0.8002338851226422,1
10996,0.9932529004677129,0.9887592598580047,0.4615689082107697,0.6572546331325497,0.5749290473499329,1
10997,0.9958237169292504,0.9924324884892634,0.45246560162429755,0.6771088517446816,0.20836672707680698,1
10998,0.991373771652234,0.9923393380308689,0.5297460113343588,0.49095913416550135,0.8234987345344413,1
10999,0.9969692984271877,0.995417993213723,0.4685527808071124,0.741514360313316,0.75830098416552,1
11000,0.9801817490323954,0.9872128973016726,0.4924068626743875,0.7947622272250218,0.37945785505055585,1
11001,0.9949073622515725,0.9922859752025608,0.4619289367245507,0.6531152849108024,0.2774778202307894,1
11002,0.9927553074894061,0.9901019475160107,0.4699972341437809,0.7379901350832786,0.4106091864532079,1
11003,0.9891888737936267,0.9895334877282076,0.9338710767772155,0.1529045268836717,0.11541830585934539,1
11004,0.9916738375322949,0.9908684040396909,0.5100728729242209,0.5252158026178948,0.8379553528822288,1
11005,0.9934480606283649,0.9897138466412271,0.4687340210206926,0.6363263486683332,0.4312201155207213,1
11006,0.984075121973652,0.9871120137674222,0.4818968722123649,0.6077774141020511,0.8200617533747013,1
11007,0.9937694557261645,0.9907673654194299,0.47228482201770117,0.7215822231519567,0.6006245492914767,1
11008,0.9977752800640624,0.9978708926761407,0.5229335643954678,0.45205569594463896,0.8117491450222951,1
11009,0.9929471984274068,0.9917500283875171,0.5624473936798537,0.4199973536593749,0.9126024147034425,1
11010,0.9845087668411884,0.9860951050824264,0.4480325107760356,0.8499809431909803,0.8369319863522822,1
11011,0.9892310753395748,0.9898510350926839,0.4841251224163328,0.6008524022708011,0.1341812011768724,1
11012,0.9917898193760263,0.9891650732950923,0.46469733986499784,0.7591549766442394,0.43285656960271646,1
11013,0.9936539411157572,0.9938889298129607,0.47285063184550996,0.7065733585242904,0.4646598495340945,1
11014,0.9968783569959816,0.9941028033947621,0.45969823394084147,0.6668479032630488,0.3539044293701727,1
11015,0.9927059097345362,0.9901714405884801,0.4763286370610841,0.6144705568646066,0.08030024163360006,1
11016,0.9815311608140016,0.9843993243064829,0.9027292399579988,0.15626929301171905,0.5131147504723216,1
11017,0.9754172844881056,0.9795942729957802,0.47335619784212846,0.7350820047430037,0.8521320209595326,1
11018,0.9882244649498726,0.9905735000803169,0.49563228284569394,0.6375278093358016,0.313110027957203,1
11019,0.9836572624564915,0.9853951732733501,0.4858323972646752,0.5413091150023581,0.8731077340571999,1
11020,0.9893220522362763,0.9863243087680506,0.9501040604805326,0.11227140185081941,0.29847527572437305,1
11021,0.9922024010660243,0.9897043446254089,0.4751586162735505,0.6238703762491297,0.28240626884721115,1
11022,0.9843024763866647,0.9858011046318614,0.44973483049082646,0.8461609079078336,0.8393481939439721,1
11023,0.9762134349989294,0.981569437380613,0.8746737778950403,0.17027426948859015,0.5137158518712606,1
11024,0.9899696825498168,0.9885277246653918,0.4648898943661164,0.8150399737683424,0.36363636363636365,1
11025,0.9792977493059805,0.9833253577713268,0.47415798144401106,0.7382550376318603,0.8544598083495186,1
11026,0.9774552307746432,0.9833747346658612,0.4802309310026452,0.6898645156893634,0.8379446640316206,1
11027,0.9883543695370826,0.9872580057667835,0.49156081769807786,0.5415408810964245,0.8569972921733641,1
11028,0.9953151080263191,0.9929861261832901,0.45644616777796293,0.7940491592268522,0.8418595413563805,1
11029,0.9938278081642579,0.9894349302205857,0.4684817384760743,0.6527729864119296,0.1372242278890672,1
11030,0.9866077511954005,0.989045741825433,0.4643848947937092,0.7710118336054635,0.8018380296993216,1
11031,0.9834572606061152,0.985741856093419,0.48805236180603084,0.840302931527213,0.7525993931576364,1
11032,0.9950778237778614,0.9919908877547814,0.48126170689211717,0.5999325548399034,0.412734108631083,1
11033,0.988826497002568,0.9903360225862736,0.4626586540955371,0.85536458034002,0.2765876813154924,1
11034,0.9870338668622356,0.9859143462656026,0.45934814612970826,0.7963446475195823,0.7289605981369619,1
11035,0.9884777836100397,0.9883435139690429,0.47799476932006735,0.6716061746788508,0.8577636027058163,1
11036,0.9925165780155052,0.9899042288355068,0.46650016288489954,0.6379880014532545,0.5355369976304093,1
11037,0.9797275427483438,0.982395407655482,0.49543945249401633,0.8183960475633965,0.07809007597985138,1
11038,0.987643999189568,0.9878916500617103,0.8102799477082864,0.19143083048134024,0.8273360044566397,1
11039,0.9924393328969952,0.9905212102715623,0.48085011398157407,0.6188279782358352,0.08493630172203599,1
11040,0.9928249524408782,0.9905647161472605,0.473635440434804,0.6264967820798965,0.5222439626665483,1
11041,0.9814650671865993,0.9833450215901585,0.4898971780147541,0.8141665665019013,0.08008156512325132,1
11042,0.9816773693364831,0.9858403166678416,0.9716504984472266,0.0891222647712116,0.47459985068069943,1
11043,0.9927750410509032,0.9892508157190092,0.46052546794876975,0.6912530929535604,0.5182432234611102,1
11044,0.9864496041844752,0.9901024767227141,0.4727870694637641,0.786563059406678,0.8200714999346,1
11045,0.9877737587681981,0.9864822610651582,0.47215367802702396,0.8256433079142178,0.1813658012829309,1
11046,0.9922047353269008,0.9902050411314253,0.4718067188856989,0.643603133159269,0.15841119863065423,1
11047,0.9925894843593164,0.9904847849048662,0.4791866636596527,0.6182310967700806,0.08583988117414687,1
11048,0.9926316968823543,0.9899820003208314,0.45797558839402086,0.7717433653803106,0.45649506216913316,1
11049,0.9891793821392183,0.9884592775006594,0.45688954617034633,0.8600830636521011,0.7608948708566796,1
11050,0.9935778995647526,0.9889881147784167,0.4645444344297194,0.7561603730147082,0.23848399247455268,1
11051,0.9878977334979171,0.9896090657446278,0.47466477751822983,0.5908704330200493,0.7818315250856872,1
11052,0.9904626156192259,0.9934069062960106,0.4630438544773248,0.7552049290535908,0.7443117468651436,1
11053,0.9821894293745742,0.9878160651515546,0.4741507710764136,0.7331604108008751,0.8005281616251256,1
11054,0.9955080508820926,0.992006126162382,0.468027999298125,0.6977473598786611,0.030548640214975473,1
11055,0.9923049701535107,0.9898850431980115,0.4670024414914482,0.7086696350627668,0.27545704125660075,1
11056,0.9824050033715925,0.9833239069956293,0.45779186099707847,0.8531567640643125,0.16963480252202093,1
11057,0.9809259037005382,0.9880960031165746,0.48529622538907585,0.9094164601658836,0.2531556282178523,1
11058,0.9891951489093056,0.990158690691422,0.545139788184705,0.5001295410298116,0.8780848115074154,1
11059,0.9865577644395246,0.9909759358002604,0.44588404309559765,0.9079584400586004,0.454026909081213,1
11060,0.9947098061928562,0.9907792535282278,0.4691012979904666,0.6067659526298881,0.2245232845853008,1
11061,0.9892699724069374,0.9873167307585884,0.4377813277783815,0.837622069744098,0.07905138339920949,1
11062,0.9826348233801367,0.9855690873297529,0.47003410378215066,0.6954359545845734,0.8123751763481533,1
11063,0.9925867333868246,0.9934565251583725,0.5044612828234739,0.6081346611266036,0.9877908932457002,1
11064,0.983610292392098,0.986174254597065,0.44876107199535137,0.8363775588462459,0.8430507855354623,1
11065,0.9958705080413637,0.9939503061237158,0.5343912303151898,0.4648148588102629,0.8599140015724379,1
11066,0.986425515096372,0.9862330835185059,0.4679154842108446,0.8169835310459629,0.08349309846831235,1
11067,0.9919480349469438,0.9880439026174136,0.4773750575307034,0.6302576375715849,0.6704649608928546,1
11068,0.9946439075333087,0.9906644733914213,0.4676632984669335,0.6798846369222061,0.026388456029920904,1
11069,0.9899505866498313,0.9908221058554392,0.5528369887220735,0.47853323381159235,0.8986384576962531,1
11070,0.9946972582049922,0.9947184753400575,0.4377365447719655,0.9275654843439117,0.4950569361123691,1
11071,0.976776610207498,0.984811269720515,0.4611885227692121,0.9220298365454016,0.1143758514260921,1
11072,0.9845663476936677,0.9892582535212565,0.9689026855788216,0.08860070652046034,0.5652173913043478,1
11073,0.9809161069751714,0.9823047757918576,0.5349210727047848,0.48390569394961647,0.8053905406425904,1
11074,0.9935563073595444,0.98896716249516,0.46379263514338626,0.7572762051859497,0.23536549769861698,1
11075,0.9887767732657896,0.9878727367264665,0.454477780011256,0.8939803258087864,0.3251979902428584,1
11076,0.9783064027141194,0.9824897406347677,0.4358974358974359,0.9031819634995971,0.4404381191399981,1
11077,0.9839072572866473,0.9859497076253201,0.4426610160544699,0.8517706162470062,0.8314690571112348,1
11078,0.9949127922305483,0.9915521184378523,0.47517993619830595,0.7086028267486123,0.46300457104232673,1
11079,0.9773116307496951,0.9818355640535373,0.4798149096871121,0.6841908183103391,0.8508876795877492,1
11080,0.9878678846903625,0.9890025019059924,0.5628068353688603,0.45350566311587925,0.886466910112886,1
11081,0.9828485422075824,0.9903368657247698,0.6003628943176545,0.3550059106465036,0.8858872039531629,1
11082,0.9784031246669151,0.9831952127413951,0.8921147123882875,0.16581531525570575,0.5008077448449059,1
11083,0.9840357542948118,0.984753598868654,0.5234011929467317,0.41681872469275016,0.8224177299942108,1
11084,0.9799468637890181,0.9814284576661215,0.8550876998420622,0.17579321135766932,0.6729920956029545,1
11085,0.9790350187612648,0.9830689324834007,0.9291471793029643,0.12992357037760435,0.06208963638284544,1
11086,0.9775266655763329,0.9814705668015529,0.4724288668457014,0.7392746061879464,0.8531898380566426,1
11087,0.9847323603652485,0.9850284876517055,0.5593824253019312,0.4620668120019141,0.8942502827295051,1
11088,0.9714759138440082,0.9760884250638691,0.475088912327471,0.7272481446834236,0.850155493684948,1
11089,0.9872329842513631,0.9938056783055131,0.4675837798859624,0.7500029397107011,0.7616073342612694,1
11090,0.9834779646835428,0.985683782873565,0.9267286836960825,0.1417952247146859,0.3262410322011628,1
11091,0.9926378958653508,0.9893384377708786,0.4697191555838145,0.6254265670626016,0.4285280912648488,1
11092,0.9777334541720359,0.9821006925732552,0.9358834182265074,0.1300316460205122,0.0702461168254447,1
11093,0.9909970669315414,0.9886422841135966,0.471148367089128,0.7254029508266285,0.27548573777034174,1
11094,0.9929788669096373,0.9887914535428555,0.4585633119411679,0.7612315840630389,0.20716884688620762,1
11095,0.9810370251758782,0.9872008887743646,0.45481552200661785,0.8084799478537,0.8029433273847892,1
11096,0.9863718679117848,0.9860096882480831,0.5378026339994751,0.4974661110097795,0.8199339792802113,1
11097,0.9922608984235701,0.9898551558336723,0.47628976569404696,0.5801026226174187,0.34163808576984533,1
11098,0.979963193026249,0.9856442610132926,0.9139220040817028,0.1517976147558722,0.3818270938588282,1
11099,0.9926997592497424,0.9908770215318343,0.44549699149732574,0.8884310776946334,0.4495292381144485,1
11100,0.980586040845233,0.986064115340928,0.4718401013410776,0.7951897765422411,0.7394344369732718,1
11101,0.9824715009576913,0.9883933126360807,0.47978293431717345,0.919734720204016,0.24153725193633896,1
11102,0.9871656044363589,0.9936265137029955,0.4689160609357565,0.7588748874305252,0.7513072509537039,1
11103,0.9831084459238967,0.9845690378499613,0.44064298458586176,0.8944261562356808,0.2880219933733937,1
11104,0.9965410971566498,0.9939245639528353,0.47191294574505926,0.7120963632679518,0.11594684210473724,1
11105,0.9891159744260619,0.9895052834845002,0.5784355471015497,0.39772245875231466,0.8590695517617667,1
11106,0.9863381406570829,0.9880986043162654,0.4789953822125554,0.7476214505700068,0.8050515064688746,1
11107,0.9836366331173947,0.9898979849010118,0.7605650047092821,0.2268858505375238,0.8858328006389116,1
11108,0.9939778800400882,0.9898203396684689,0.46674708739156917,0.6695817416115967,0.02415988837672082,1
11109,0.9839080459770115,0.9853592907449027,0.6469891427503527,0.30547802834138343,0.8890252734782353,1
11110,0.9786069359039021,0.9826400165780197,0.45929443877806375,0.9762516371741464,0.667606233350585,1
11111,0.9930325501000903,0.9909398130920564,0.4453116752710334,0.8882105928949577,0.44986301549893765,1
11112,0.9928961207667839,0.9900205047378677,0.46716012389783196,0.6127338943782163,0.4348874142337667,1
11113,0.9912319698605592,0.9898984538640544,0.48054410164787037,0.6584320122972296,0.9130434782608695,1
11114,0.9875233791426605,0.9886674640769921,0.8989522984222502,0.16373514790443713,0.3524365332008052,1
11115,0.991642898097478,0.9890329928202307,0.474151562814004,0.7127422507995905,0.5023922901724955,1
11116,0.9918776729609871,0.9949948975013528,0.4725246055581271,0.7490232271610533,0.760598140130758,1
11117,0.9816252616386991,0.9872443662471073,0.44596854778925354,0.8083210754387666,0.8536690001056841,1
11118,0.9798932379009249,0.9862252738713563,0.6539716712832856,0.3245704296205925,0.7968543142383796,1
11119,0.9794927916442487,0.9854708096693169,0.46419497458751774,0.7329562003175754,0.8133508904283345,1
11120,0.9826744523884442,0.9834700515072418,0.4392593385638137,0.8902084201612895,0.3005085828983087,1
11121,0.9971653277677764,0.9960794693823638,0.4422712099234267,0.7785660149424862,0.8451216935713849,1
11122,0.9885393560550766,0.9864287371559562,0.44231723288981895,0.8948418151516265,0.44782300502278205,1
11123,0.9932866598304032,0.988950402310155,0.4670863461906275,0.6322925326309614,0.5779901847205989,1
11124,0.9827081964275565,0.9838165407836722,0.4545331842109205,0.872631052379487,0.27444450883228033,1
11125,0.9905565967515244,0.9892945426342878,0.4511275435395198,0.8145085411134202,0.3988677568888532,1
11126,0.9957307060755336,0.9923518164435945,0.4681209782792244,0.7022995231551727,0.031626198984502675,1
11127,0.9864456763253249,0.9861952945297424,0.5428567504184401,0.4701055264936808,0.8715579702403058,1
11128,0.9931639793468418,0.9904985076835986,0.46237168662504574,0.7451625357121507,0.39049210417196634,1
11129,0.9940886699507389,0.9899848040744519,0.4713951156315321,0.640762843513952,0.03502599181087108,1
11130,0.9940897112657557,0.991399077474103,0.4494403392283617,0.7924364772956299,0.49407741265657357,1
11131,0.9833990431091286,0.9855263288116075,0.47882502727878534,0.8562044561585004,0.7560744926705423,1
11132,0.9876088927572277,0.9896742271115996,0.47488707400652824,0.8271991373666833,0.36363636363636365,1
11133,0.9923280781086817,0.9899551460741561,0.4596808724327567,0.7669523653718711,0.35350887407946835,1
11134,0.9794848297503439,0.9841036354930023,0.4824800611467036,0.793662226768395,0.24499755545293286,1
11135,0.9843252582214421,0.9863855318483591,0.9726610302682263,0.0868582701210489,0.5438002161099174,1
11136,0.9929673826241533,0.9890444486501528,0.4734949555981339,0.6872716967142106,0.6347260082630318,1
11137,0.9778299207389763,0.9864721722614874,0.46236932274456677,0.9306657625208914,0.11992212464211516,1
11138,0.9905580060108122,0.9882328675879148,0.4719075750204862,0.7289148559061259,0.27638443284238357,1
11139,0.9824185810535938,0.9863647304495993,0.4832806461686243,0.7177790942901617,0.8586256508067054,1
11140,0.9939327389761761,0.9898241944198448,0.4405090685401987,0.8834128890362337,0.7824095637750484,1
11141,0.9950738916256158,0.9912863321155369,0.4711214518983211,0.5915935679313702,0.4428683960336125,1
11142,0.991525304199583,0.9898334211739531,0.4619281078327151,0.5899513372795498,0.8230264074665367,1
11143,0.9906634726373471,0.9888717658354612,0.8095138096043124,0.18994615368667328,0.8241475375927096,1
11144,0.9780277573448241,0.9840096589693123,0.4784187237196923,0.6908399036450892,0.8379446640316206,1
11145,0.993485954317268,0.988895193203495,0.4606131191241033,0.6635851599805939,0.58888689872129,1
11146,0.9920260509129891,0.9889414635357329,0.4765382861304709,0.6236199329272571,0.687677321718648,1
11147,0.987391437432569,0.9918941081980924,0.5880702143131626,0.3838402189664216,0.8560257525286724,1
11148,0.9932419279496774,0.9917481336680428,0.4640179333305471,0.7896115378838494,0.826504519566476,1
11149,0.9875205254515599,0.9937710058096316,0.4627673540434427,0.7547070352505021,0.7559963681941555,1
11150,0.9939513687550571,0.9894700827853491,0.4375556475752348,0.8860551484045329,0.7785290112067951,1
11151,0.9873850917850667,0.9879031722953894,0.4829987113629462,0.6000028652804903,0.8300395256916996,1
11152,0.982361237920436,0.9889595332269395,0.47006763633394705,0.6393081338541416,0.9238727937010476,1
11153,0.9810118221112972,0.9839473227629796,0.46019871592208966,0.7943155359025196,0.7511312239754152,1
11154,0.989680899464272,0.990269448979531,0.9105349808768493,0.15201922920271355,0.29273783041488693,1
11155,0.9971652309869388,0.9943811753840754,0.47020000671333084,0.665928987520051,0.3594774998701854,1
11156,0.9945403748750691,0.9907653418547078,0.47327570184208034,0.6260050610466471,0.42004252865969344,1
11157,0.9956882431032223,0.9925893713584453,0.4672525622472637,0.5837302785888254,0.756417926353537,1
11158,0.9897516896128746,0.9896328816282494,0.4778519714240014,0.6771202189011012,0.8542393731068944,1
11159,0.9904038182242371,0.9895377437027414,0.9179262454630716,0.15691241073524867,0.09070777166800292,1
11160,0.9774758373515134,0.9814253551117735,0.4851244443905467,0.7325110720415662,0.8598883027348608,1
11161,0.9849040124916912,0.9849469829558635,0.46861286786631334,0.8140346544394518,0.37784836994086973,1
11162,0.9925463227933358,0.988375505200994,0.46104509616996714,0.6929901553767757,0.5241387581478835,1
11163,0.9816091954022987,0.9860862151053624,0.9782971293366785,0.07669342582795562,0.5640177711100871,1
11164,0.9791103029795255,0.9852212682620307,0.4580919069044274,0.907154863718292,0.13985480783874055,1
11165,0.9926547868727872,0.9893984537746099,0.4674118984897629,0.6182008753837964,0.6451319806194854,1
11166,0.9790426489180931,0.9830236738852342,0.46584330633048565,0.6930270748173275,0.8292661028169469,1
11167,0.9803871858167265,0.985112412860819,0.46366449052690495,0.5867180322565719,0.8215681377419601,1
11168,0.9892142361997416,0.9897540928195135,0.4742519036865627,0.830891070746165,0.36485023107495823,1
11169,0.9814660831330142,0.9867136171382775,0.4711593815728464,0.9037954707309596,0.2678029072571858,1
11170,0.99283943812027,0.988240294626549,0.457998737458381,0.685301651043956,0.535069658235388,1
11171,0.9806592015317576,0.9830278376336691,0.4977636415370638,0.5200147939263222,0.803431508539542,1
11172,0.9931034482758619,0.9888463989802422,0.4764181915875103,0.684409545666074,0.6368150124778275,1
11173,0.9936150500278377,0.9909362101130547,0.4614948448801189,0.6386498065573745,0.4452891205321293,1
11174,0.9838427162775315,0.9862417356795147,0.47792289865298876,0.8565567133723434,0.7471363458388687,1
11175,0.9834979820188916,0.9839299563411681,0.461416187280742,0.8467430055530727,0.17151403458358272,1
11176,0.9820468010913269,0.9884956209020973,0.7345098491421169,0.2516459741435261,0.8393981734386665,1
11177,0.9912605224157984,0.9920316691937674,0.4262664345834911,0.9068138546916765,0.7446725571777884,1
11178,0.9928605994568526,0.9904263539246451,0.473861106055681,0.6226707776173251,0.5282504144095748,1
11179,0.9836608903112782,0.9883248025894614,0.514350645282522,0.525807259718307,0.8322447026242854,1
11180,0.9938654688784411,0.9945793455689795,0.47262608710231224,0.783726914922066,0.8115956688046467,1
11181,0.9855044748616493,0.9893506513449036,0.47186782131181787,0.6441652258183563,0.9319554091366383,1
11182,0.9863848400265033,0.9893900276158655,0.4536890486616164,0.8755062901173347,0.03059269119739166,1
11183,0.9823208018063907,0.9848031977174402,0.5246954214528421,0.638993017827665,0.899950852026373,1
11184,0.9886994112366702,0.989140557712854,0.45471507955240975,0.9605007402216552,0.19276367710991738,1
11185,0.991343053566292,0.9885277246653918,0.4627968439431096,0.8148883232481376,0.36363636363636365,1
11186,0.9851015901529803,0.9865428501465553,0.4759628491196614,0.7955427309137667,0.7511688033518652,1
11187,0.9893861814212583,0.9857547945184205,0.449031843999703,0.8468899547642669,0.8984132221296581,1
11188,0.9914803731565262,0.9882473210361218,0.45705876608660484,0.7525732792025966,0.7767939451810711,1
11189,0.9958817837848207,0.9927310539952736,0.4635516121146332,0.7400164062697853,0.7391304347826086,1
11190,0.9898112147064844,0.989136094794056,0.47420431660018003,0.6009537291604087,0.828373553070651,1
11191,0.9865777849427494,0.988362836009341,0.45182784770112755,0.9466029379924801,0.6169875513922519,1
11192,0.9825827423516174,0.9854089538674162,0.4820682074758411,0.7119059345351543,0.8596135384598314,1
11193,0.9946653912925134,0.9911134006062344,0.4709756732014941,0.6870343987690734,0.1309167658385309,1
11194,0.9862832776991141,0.9933346232649797,0.538646860295355,0.4328581928047898,0.8268697380147365,1
11195,0.9809973458865231,0.9871439466025631,0.468864955335103,0.6959565126218631,0.8372681905905986,1
11196,0.9832442434597957,0.9846725226597031,0.9865736561879938,0.06647016024432123,0.23210336903670623,1
11197,0.9875934618476541,0.9894943262882127,0.44670063287609074,0.8854365773697407,0.04699191437528387,1
11198,0.9853090890022961,0.986498753347991,0.47611536151968975,0.7067993107069178,0.8181818181818182,1
11199,0.9887314775710419,0.994328573030038,0.4796430349752009,0.6256051403105535,0.8715622041692188,1
11200,0.996813014076631,0.9949683844983621,0.44691775873466005,0.786618981443584,0.8472418421673089,1
11201,0.9864072112491536,0.9863256774477609,0.46440407041258885,0.8256592847055653,0.08215413717089863,1
11202,0.990994161036232,0.9896411653780571,0.4590655193396442,0.5881472726497986,0.8218638118857966,1
11203,0.9916797550005123,0.9913324052307406,0.4687696481056189,0.7869738649219425,0.8199409038516998,1
11204,0.994217363477019,0.9948557345013047,0.5201609183135661,0.4747745196570943,0.8122074085343498,1
11205,0.9815945757863268,0.988286945636925,0.4832525771794459,0.9140700526275696,0.2481336875756791,1
11206,0.9923071652010256,0.9900905397260928,0.4564643180468529,0.6872921913416085,0.030862558580865652,1
11207,0.976200463829147,0.9821043565285481,0.4818704112071604,0.6875808636725438,0.8385633565747658,1
11208,0.9906402513962059,0.9895369061502606,0.9184565169798539,0.15256797937160524,0.37207034307690395,1
11209,0.9932753741871309,0.9900756418738496,0.47369963839265905,0.5901457924315513,0.06889113359905279,1
11210,0.993731605457227,0.9938943929621505,0.4432297809547972,0.9071793259625524,0.5550772883910776,1
11211,0.9873945044546958,0.9933819414050662,0.46352280066165286,0.7625690748196046,0.7477939405838956,1
11212,0.9921462235373637,0.9899580930440937,0.456896582206759,0.6879595195100939,0.03296839005964173,1
11213,0.9892185065114772,0.9901753831508757,0.47724549487514045,0.745644318577834,0.8089636391942209,1
11214,0.9909239626876134,0.9876489199880566,0.45818809435047936,0.6339926937266378,0.732905055350226,1
11215,0.9987179348389225,0.9988375835031688,0.5223955177668287,0.4600410411470384,0.8106142627778983,1
11216,0.9774278452228201,0.9827037765097856,0.8977460955582538,0.15740780737728952,0.5077031674917545,1
11217,0.9931034482758619,0.9888463989802422,0.476158566808661,0.6716933544743356,0.6427381517012217,1
11218,0.98691869627025,0.9908362886960373,0.5573294981941393,0.41230209940228885,0.8445443500855541,1
11219,0.9831689524100782,0.9864653205695947,0.9644255107894302,0.09936384306730058,0.4770478584739606,1
11220,0.9904680709705548,0.9899333583536171,0.9137574744590146,0.14989139980204877,0.3003170785939579,1
11221,0.9917412921182401,0.989938214547489,0.46090261425842505,0.5895220401435763,0.8227014651679638,1
11222,0.9784666326438173,0.9820191204284942,0.9363845437883429,0.12940271889009652,0.07383508241976897,1
11223,0.9905436876319355,0.9882745471125696,0.4605751738790057,0.629063943568979,0.30326467014891584,1
11224,0.9960290345179864,0.992003954782431,0.4681880348598436,0.6262633701067364,0.12539616727986447,1
11225,0.9857659864613351,0.9912366635941653,0.4591344182038532,0.8898475346137723,0.08238427503449013,1
11226,0.9906099921701093,0.9905572414489312,0.4695348596612865,0.754315910631616,0.770674303377003,1
11227,0.9815267362921349,0.9830121009961809,0.47740362834323424,0.6967505908884168,0.8616600790513834,1
11228,0.9874746161981233,0.9922037937616682,0.5240702428259287,0.5024902690453943,0.8340856517104477,1
11229,0.9918801938298106,0.989571443662133,0.44363720836511744,0.7857338731375951,0.35355580860258123,1
11230,0.99170611527814,0.9918908180754812,0.4571230691781615,0.8698129158752353,0.8095619501585278,1
11231,0.9934875032213997,0.9894210760901831,0.4742321169306419,0.6397004335050521,0.044925338095523945,1
11232,0.9832342119572987,0.9888027025518792,0.4565153662582173,0.7148414617442577,0.9121908294389354,1
11233,0.9923569841597724,0.9919171518022124,0.531312125160457,0.4889646279240118,0.8206994501112652,1
11234,0.9806606460069585,0.9826387508940905,0.4445646570352636,0.7925936031664118,0.8535880105066254,1
11235,0.9920161413223098,0.9901706261430158,0.46126714950496817,0.5900917251163088,0.8218272236427204,1
