,PC1,PC2,encoded_condition
8733,-0.388154,-1.033206,1
8734,0.605722,-0.501891,1
8735,-1.311487,-0.66757,1
8736,0.256589,-0.30185,1
8737,0.442109,-0.304048,1
8738,-0.870576,-1.275128,1
8739,-3.443823,-1.102447,1
8740,-0.197115,-0.70152,1
8741,0.013639,0.670369,1
8742,0.881853,0.69171,1
8743,-0.383678,0.347421,1
8744,-0.296821,-1.284573,1
8745,1.544819,0.780392,1
8746,0.579404,-0.750744,1
8747,-1.271779,-1.760272,1
8748,-0.520629,1.784679,1
8749,-0.488106,-2.315594,1
8750,-2.241749,0.923271,1
8751,-1.41601,0.214466,1
8752,1.52529,-0.36926,1
8753,-1.974536,-0.609126,1
8754,-0.553554,0.57286,1
8755,-0.372199,-1.122021,1
8756,-0.112572,-1.165917,1
8757,0.145937,0.989075,1
8758,-3.524151,0.070254,1
8759,0.189704,1.301275,1
8760,0.473651,0.408856,1
8761,0.373471,0.999054,1
8762,1.216166,0.127075,1
8763,-1.011581,0.945977,1
8764,1.461112,0.870627,1
8765,-1.032707,1.322053,1
8766,1.474614,-0.654557,1
8767,-2.289305,1.649118,1
8768,-0.279974,-0.788494,1
8769,-1.115501,1.109263,1
8770,0.450475,0.996026,1
8771,0.75763,0.367117,1
8772,0.267964,-0.405562,1
8773,0.078778,-0.264652,1
8774,-0.041906,-1.025949,1
8775,-1.033325,0.179938,1
8776,1.658638,0.339413,1
8777,-2.633122,1.323886,1
8778,-1.715738,0.890292,1
8779,0.759947,2.328069,1
8780,-1.130419,0.885631,1
8781,-1.353814,1.573666,1
8782,0.374411,0.497441,1
8783,1.186907,-1.417318,1
8784,-1.77225,-1.481958,1
8785,-1.047666,-0.47141,1
8786,0.667966,0.313334,1
8787,-0.507778,-2.661696,1
8788,1.957345,0.31471,1
8789,-0.466639,0.349919,1
8790,-0.108881,0.413965,1
8791,-0.892823,-0.165441,1
8792,0.228435,-0.171055,1
8793,0.167342,2.170622,1
8794,-1.832645,-2.706315,1
8795,-1.507532,0.157488,1
8796,1.351282,1.56402,1
8797,-0.081968,-0.766571,1
8798,-3.019076,0.644249,1
8799,-0.177933,1.536774,1
8800,-0.681301,0.814471,1
8801,0.358739,-1.029697,1
8802,-0.930339,1.199914,1
8803,-0.368921,-0.297302,1
8804,1.014602,0.402066,1
8805,-1.404166,-1.858926,1
8806,-2.522442,1.304884,1
8807,0.349403,-0.696184,1
8808,-0.818966,1.019505,1
8809,-0.402096,0.482084,1
8810,1.439632,-1.601655,1
8811,-1.144675,-1.62897,1
8812,-0.418136,0.341284,1
8813,-0.271745,0.649705,1
8814,-0.447059,-1.947484,1
8815,0.289349,0.681671,1
8816,-0.393378,7.3e-05,1
8817,-1.736452,0.559696,1
8818,-0.273037,0.764842,1
8819,-0.89777,-0.688548,1
8820,-0.700595,1.239455,1
8821,0.813465,-0.742855,1
8822,-0.326826,2.038057,1
8823,-0.585055,-0.29282,1
8824,-2.361152,0.558365,1
8825,0.890331,0.069995,1
8826,1.208903,-0.158512,1
8827,-1.028258,-0.390891,1
8828,0.421763,-0.218756,1
8829,1.175728,-0.074861,1
8830,2.659839,-0.964894,1
8831,0.86165,-2.30279,1
8832,-0.450497,1.027191,1
8833,-2.318152,-1.304758,1
8834,-0.638144,0.265096,1
8835,0.430578,0.088098,1
8836,-0.07123,0.207551,1
8837,-0.514221,-0.488619,1
8838,0.003312,1.72731,1
8839,-1.533512,0.999709,1
8840,-0.857694,0.533114,1
8841,1.499332,1.472027,1
8842,-0.612996,-0.328823,1
8843,3.198241,-2.026118,1
8844,0.101905,0.509145,1
8845,-1.321221,1.917083,1
8846,-1.669559,1.685018,1
8847,0.942117,1.281176,1
8848,-1.201176,-2.209971,1
8849,1.076261,0.92853,1
8850,0.120491,-0.651784,1
8851,1.217213,-1.03202,1
8852,-0.070983,1.757129,1
8853,0.615674,-0.337485,1
8854,-0.276492,0.508015,1
8855,-1.161465,2.574482,1
8856,1.049905,-1.064168,1
8857,-0.717048,-0.176974,1
8858,-1.643069,-1.407156,1
8859,-2.246026,-1.632575,1
8860,1.177019,1.359149,1
8861,-0.081546,0.10339,1
8862,-1.598311,-1.723502,1
8863,-0.442471,2.063933,1
8864,-2.75871,0.951419,1
8865,-0.584215,-0.049736,1
8866,-0.509946,0.040109,1
8867,-1.7374,-0.641303,1
8868,-0.521512,-1.39054,1
8869,1.18457,-0.283877,1
8870,0.172941,-1.075378,1
8871,0.089011,1.453921,1
8872,0.199092,1.981207,1
8873,0.660712,0.200429,1
8874,-1.099229,-0.582832,1
8875,0.40785,0.563499,1
8876,-2.698753,0.716935,1
8877,0.81582,-0.013804,1
8878,0.293643,-0.229743,1
8879,0.039686,-0.143553,1
8880,2.7031,-1.595143,1
8881,-1.155825,1.351608,1
8882,-1.495675,-0.274997,1
8883,-0.847421,-0.569507,1
8884,-1.992472,-2.019095,1
8885,0.142965,0.0326,1
8886,1.735425,0.707911,1
8887,-0.038824,0.503854,1
8888,1.748845,-1.578694,1
8889,-0.495614,-0.173749,1
8890,0.822783,0.990734,1
8891,-0.778883,-0.8797,1
8892,-0.271886,1.172113,1
8893,-1.022799,0.829236,1
8894,0.858977,-0.243171,1
8895,0.968401,-1.408727,1
8896,0.521429,-0.40257,1
8897,-2.376472,1.310027,1
8898,0.756703,-1.213385,1
8899,1.793308,-0.541364,1
8900,-0.264848,2.488853,1
8901,-0.357028,0.094437,1
8902,1.052891,0.032203,1
8903,0.117234,-0.683876,1
8904,-2.244594,-0.853601,1
8905,1.112403,-1.256149,1
8906,-1.43508,0.779229,1
8907,-0.397928,-0.476376,1
8908,-0.395057,-0.244253,1
8909,0.339912,0.758476,1
8910,0.193316,0.245192,1
8911,-1.411248,-0.778822,1
8912,-0.54387,0.270272,1
8913,-1.344414,1.571475,1
8914,0.395507,-0.36596,1
8915,0.193446,-0.150327,1
8916,-0.857006,-1.831013,1
8917,-0.034723,-0.409584,1
8918,-1.571257,-0.050633,1
8919,-0.418534,0.274809,1
8920,-1.010374,1.386157,1
8921,1.569688,0.342527,1
8922,-1.022172,-0.55774,1
8923,-0.362645,-0.080479,1
8924,0.619773,-0.233446,1
8925,0.819957,0.074185,1
8926,0.602343,0.685977,1
8927,1.256754,1.275996,1
8928,1.950908,-0.070539,1
8929,1.37962,0.45564,1
8930,1.258464,0.953319,1
8931,-0.913456,-0.196713,1
8932,1.870619,0.193976,1
8933,-1.873443,-2.260928,1
8934,0.503192,-0.336484,1
8935,1.150925,-2.123019,1
8936,-0.8605,1.092708,1
8937,1.226204,0.913559,1
8938,-1.118623,0.211498,1
8939,1.503466,1.590069,1
8940,-0.130019,-0.266288,1
8941,-1.022456,-0.353108,1
8942,-1.983833,-0.650001,1
8943,-0.936371,0.392925,1
8944,-1.359989,-0.710225,1
8945,-1.439849,-2.006859,1
8946,1.062349,-0.162398,1
8947,-1.420903,2.625774,1
8948,0.751848,-0.914332,1
8949,0.252686,-2.010998,1
8950,-1.496298,0.380109,1
8951,1.361214,-0.889876,1
8952,-1.765004,0.714502,1
8953,0.948593,1.167219,1
8954,-0.002411,-0.348096,1
8955,-0.172385,0.82307,1
8956,0.194916,0.310007,1
8957,0.293791,-1.025096,1
8958,-0.431381,0.125161,1
8959,-0.039463,-0.10199,1
8960,0.701819,-0.288001,1
8961,-1.322284,1.348815,1
8962,0.835303,-0.494463,1
8963,0.424531,0.413444,1
8964,-0.52818,0.329645,1
8965,-1.251199,-0.420559,1
8966,-1.87633,-0.674787,1
8967,-1.043068,-2.051863,1
8968,1.493562,0.241011,1
8969,2.145659,0.847796,1
8970,0.053106,-0.576934,1
8971,-0.015137,1.838758,1
8972,-0.170708,-1.796943,1
8973,-2.435164,0.809503,1
8974,0.14401,-0.913429,1
8975,0.3879,-0.020972,1
8976,-1.532559,-1.475347,1
8977,1.428452,1.877693,1
8978,-0.902176,1.454054,1
8979,0.879654,0.738373,1
8980,1.578521,0.844991,1
8981,-0.821204,-0.640018,1
8982,-0.168798,-0.573732,1
8983,-1.828,-1.647363,1
8984,0.766819,0.457133,1
8985,1.043372,-0.068502,1
8986,0.140376,-0.050403,1
8987,0.368071,0.090188,1
8988,0.712447,0.00364,1
8989,-1.247922,-0.589196,1
8990,-1.418263,-0.488253,1
8991,-1.075047,-0.642609,1
8992,-0.901459,0.8013,1
8993,1.760912,-1.423022,1
8994,-0.515488,-1.747532,1
8995,-0.284837,0.920241,1
8996,-1.815471,-0.772575,1
8997,1.846854,0.561822,1
8998,-1.202501,-2.179029,1
8999,-0.235085,-0.397489,1
9000,0.00367,0.558384,1
9001,0.718082,-0.980375,1
9002,-0.329239,-0.356456,1
9003,0.466074,0.625938,1
9004,0.727823,1.34812,1
9005,-0.685282,1.177334,1
9006,1.560664,0.685578,1
9007,-0.035587,-0.667969,1
9008,0.268989,0.047204,1
9009,-0.015913,-0.504378,1
9010,-1.585068,0.888548,1
9011,0.63664,0.903708,1
9012,-1.484296,-0.901521,1
9013,-0.180603,0.583294,1
9014,0.286867,-0.750068,1
9015,-0.258602,0.717558,1
9016,-0.080421,2.115301,1
9017,-2.816778,1.770098,1
9018,-1.15636,0.321288,1
9019,1.768253,0.01363,1
9020,-0.333387,1.771606,1
9021,-0.352566,0.483726,1
9022,0.841312,-0.412212,1
9023,-0.842557,-1.722754,1
9024,0.526601,-0.695612,1
9025,-0.644574,-0.044657,1
9026,1.166631,2.174973,1
9027,-0.18795,2.51033,1
9028,-0.131987,0.753847,1
9029,-0.501307,-2.049498,1
9030,0.207495,0.280833,1
9031,-0.54743,-1.372429,1
9032,-2.102471,0.877235,1
9033,-1.958236,-2.503641,1
9034,1.152344,-0.271139,1
9035,0.114666,-1.544706,1
9036,0.839808,0.016769,1
9037,0.885463,0.323137,1
9038,0.281143,-0.004266,1
9039,-0.957045,-0.799907,1
9040,0.397628,-1.781975,1
9041,0.778623,-0.837912,1
9042,0.090412,-1.302867,1
9043,1.040441,1.101568,1
9044,-1.305846,2.300821,1
9045,1.439477,0.212395,1
9046,-0.084229,1.671043,1
9047,0.200938,-0.079125,1
9048,0.678948,1.926161,1
9049,0.846889,-2.099226,1
9050,-0.142243,-0.170752,1
9051,-0.378117,-0.32612,1
9052,-1.338331,2.211256,1
9053,-0.023554,-0.561179,1
9054,-0.258812,-0.073956,1
9055,-0.272555,-0.016623,1
9056,0.568173,-1.115005,1
9057,0.448616,3.024361,1
9058,1.355456,-0.431,1
9059,-0.059919,-1.560125,1
9060,-0.740454,2.535997,1
9061,-2.729067,-0.111255,1
9062,-0.591646,0.6661,1
9063,-0.826011,1.133972,1
9064,0.868119,2.283218,1
9065,0.602632,-2.448438,1
9066,-0.698917,-1.012135,1
9067,1.033458,0.635121,1
9068,-0.131098,-1.669712,1
9069,0.308827,0.643153,1
9070,-2.370021,-2.607849,1
9071,-0.886548,1.155567,1
9072,1.06835,0.870269,1
9073,-0.01255,-0.473748,1
9074,1.28884,1.500231,1
9075,0.47498,0.69099,1
9076,-0.340264,-0.672069,1
9077,-0.009717,-0.32074,1
9078,-0.768702,0.031871,1
9079,0.809801,-0.448292,1
9080,0.527473,0.628078,1
9081,0.875424,1.944898,1
9082,-0.626219,1.703918,1
9083,0.421431,-0.603236,1
9084,-1.84765,1.799662,1
9085,-1.224981,-1.898163,1
9086,1.309191,0.19931,1
9087,-0.724388,-1.178211,1
9088,-0.797212,-0.152516,1
9089,0.586937,-0.731078,1
9090,-1.216039,0.96562,1
9091,-0.082181,1.11267,1
9092,0.81678,-1.124668,1
9093,0.56828,0.256631,1
9094,1.180196,-0.042126,1
9095,-0.141399,-0.474897,1
9096,0.771677,-0.686865,1
9097,-0.317396,-1.64427,1
9098,2.093904,1.212007,1
9099,-0.841803,-0.945359,1
9100,-0.560221,1.164349,1
9101,-0.070227,0.80941,1
9102,-0.174331,1.065362,1
9103,0.625911,0.177108,1
9104,0.006785,0.835477,1
9105,-0.866779,-0.241043,1
9106,-1.985508,2.15029,1
9107,0.016435,0.155089,1
9108,1.162643,3.682337,1
9109,-0.458136,0.529331,1
9110,2.142692,0.883361,1
9111,0.778541,-0.090273,1
9112,-1.811086,-1.597333,1
9113,0.881982,0.580867,1
9114,1.097835,-0.97338,1
9115,1.739316,-0.346371,1
9116,-0.616211,-0.886898,1
9117,1.580665,-0.403683,1
9118,-0.071306,-1.052184,1
9119,-0.109419,-0.684376,1
9120,1.316853,0.468247,1
9121,-1.477036,-2.813156,1
9122,-1.226341,-1.802403,1
9123,-0.488316,0.917889,1
9124,-1.567852,-2.992018,1
9125,0.052729,-0.358165,1
9126,-0.012975,1.206281,1
9127,1.168692,0.000797,1
9128,-0.472295,-0.896975,1
9129,0.733042,0.964643,1
9130,0.524054,0.194491,1
9131,0.340182,0.262747,1
9132,-0.509927,0.986433,1
9133,1.862945,0.221484,1
9134,0.551692,0.113952,1
9135,-0.769981,-0.524643,1
9136,0.172529,1.757651,1
9137,2.583156,-1.633967,1
9138,-1.607776,-1.09485,1
9139,-0.416661,0.373313,1
9140,-1.453097,-2.653604,1
9141,-0.793609,0.521822,1
9142,-0.100746,1.163918,1
9143,0.801176,-0.187434,1
9144,0.130693,0.642285,1
9145,-0.89255,1.475884,1
9146,1.885193,1.130121,1
9147,-0.370187,1.091561,1
9148,3.421461,1.375675,1
9149,-0.544674,1.677185,1
9150,0.45386,-2.760482,1
9151,0.369401,1.22177,1
9152,-2.176417,-0.748365,1
9153,-1.30017,0.621422,1
9154,1.032203,-0.250515,1
9155,-0.197859,0.789621,1
9156,0.873222,-0.684815,1
9157,2.534665,1.725257,1
9158,0.584365,-0.296909,1
9159,0.357928,-0.889937,1
9160,-0.773258,0.275087,1
9161,-0.458811,0.908072,1
9162,-0.753135,1.10989,1
9163,-2.376535,-0.402754,1
9164,-0.736642,0.673612,1
9165,1.51609,2.773037,1
9166,-2.5135,-2.83828,1
9167,-0.896806,0.100722,1
9168,-0.6992,1.445943,1
9169,1.013258,-0.294999,1
9170,2.484722,-0.168733,1
9171,-0.196799,-0.790572,1
9172,-1.30246,1.416967,1
9173,-0.227646,0.0213,1
9174,-1.484638,0.855138,1
9175,0.925163,0.523082,1
9176,-0.260456,-0.231364,1
9177,-0.382021,-0.939229,1
9178,-0.828394,-0.68676,1
9179,0.950531,-1.084711,1
9180,0.864916,-0.030217,1
9181,0.997597,-0.262361,1
9182,0.601632,-0.059708,1
9183,-0.114227,-2.797324,1
9184,1.294967,0.940518,1
9185,0.263306,-1.631073,1
9186,-1.334986,1.6002,1
9187,-0.411356,1.337708,1
9188,0.703727,0.616513,1
9189,1.235722,-0.263359,1
9190,-0.008825,0.454639,1
9191,0.438777,-0.332119,1
9192,-1.099141,0.294613,1
9193,0.367766,1.355321,1
9194,0.285401,-0.491357,1
9195,0.787984,-0.552686,1
9196,-0.495571,0.178396,1
9197,0.750713,1.731101,1
9198,1.188218,0.440802,1
9199,-1.077236,-0.262841,1
9200,-1.887366,-2.147644,1
9201,0.367251,0.183189,1
9202,0.742645,1.796309,1
9203,0.463475,-1.202384,1
9204,-0.388895,-1.36202,1
9205,0.438259,-1.204426,1
9206,0.538002,1.461489,1
9207,0.170811,-1.103017,1
9208,0.4117,-0.153191,1
9209,-0.504796,0.122851,1
9210,0.521229,-0.757059,1
9211,1.771749,1.224767,1
9212,-1.147485,-0.034584,1
9213,-1.533299,-0.642641,1
9214,0.541519,0.946109,1
9215,1.445327,-0.016413,1
9216,-1.139645,-0.420769,1
9217,-3.241238,0.919843,1
9218,-2.040659,-1.566941,1
9219,0.595973,2.170962,1
9220,-1.201363,0.873588,1
9221,-1.158992,1.512289,1
9222,-0.217623,-1.55317,1
9223,-0.54812,1.449283,1
9224,-1.23897,-0.513355,1
9225,-0.507988,-0.204885,1
9226,0.976452,-0.685176,1
9227,1.170883,0.227615,1
9228,-0.700189,1.367463,1
9229,-0.300862,-0.393787,1
9230,-0.346581,0.159099,1
9231,0.025735,-0.305222,1
9232,1.086422,0.088425,1
9233,-1.402126,-2.168715,1
9234,-0.204909,0.461967,1
9235,-1.692183,1.665374,1
9236,-0.471579,-0.189563,1
9237,2.077907,0.039019,1
9238,0.006441,1.332485,1
9239,1.825422,0.570485,1
9240,0.376383,-0.34493,1
9241,1.39861,0.25813,1
9242,-1.717074,1.886313,1
9243,-1.715561,-1.361316,1
9244,-0.041216,-1.267998,1
9245,0.177744,-1.147207,1
9246,1.133977,-0.298418,1
9247,0.352747,0.281581,1
9248,-1.998216,-0.706209,1
9249,0.361474,-0.743801,1
9250,-0.16951,0.643071,1
9251,-1.777272,-0.157205,1
9252,-0.781841,1.672722,1
9253,-0.747719,-0.465428,1
9254,-1.553754,-0.78618,1
9255,-0.239897,-0.950906,1
9256,0.675968,-0.749935,1
9257,1.263207,0.127781,1
9258,-0.109176,-0.758348,1
9259,-0.1761,-0.335771,1
9260,-0.745837,-0.001041,1
9261,0.827109,-0.809567,1
9262,0.247739,0.082516,1
9263,-2.616652,1.130761,1
9264,-2.10566,1.037538,1
9265,-0.777827,1.04917,1
9266,0.910776,-0.22753,1
9267,0.813221,-2.971808,1
9268,-0.571002,2.438852,1
9269,0.327161,-0.14403,1
9270,-1.016074,0.165695,1
9271,1.284195,0.04613,1
9272,-1.315482,0.620669,1
9273,0.457589,-0.117727,1
9274,0.562867,-0.420984,1
9275,0.639268,0.151558,1
9276,-0.419956,-0.628019,1
9277,1.109496,1.408615,1
9278,0.498467,-0.059293,1
9279,1.174633,-2.029295,1
9280,0.149788,-0.124478,1
9281,-0.040398,-0.395902,1
9282,-0.848389,-1.340509,1
9283,0.425806,-0.120631,1
9284,1.906616,0.852736,1
9285,0.984561,2.445811,1
9286,1.779529,0.389997,1
9287,-0.043,0.192587,1
9288,1.78511,0.451367,1
9289,-0.233021,0.035515,1
9290,-0.420011,1.005693,1
9291,0.463918,-0.490882,1
9292,-0.955123,-0.387751,1
9293,-0.729087,0.263978,1
9294,0.482104,0.486098,1
9295,-0.679044,2.242679,1
9296,1.232058,1.700031,1
9297,1.420734,0.183003,1
9298,-1.871035,-1.476048,1
9299,0.172071,1.073834,1
9300,1.336347,1.380868,1
9301,1.079216,-0.425585,1
9302,0.472186,-0.160992,1
9303,-0.721312,0.246624,1
9304,0.985192,0.861957,1
9305,1.85672,0.221508,1
9306,0.182317,-0.144788,1
9307,-2.21836,-2.406636,1
9308,0.314527,0.275639,1
9309,-0.657184,0.102411,1
9310,-0.47907,-0.211144,1
9311,-1.490304,-0.874363,1
9312,-2.15887,1.78389,1
9313,-1.175612,-0.154762,1
9314,0.340259,1.156547,1
9315,0.782995,-0.608703,1
9316,-1.039698,-0.219841,1
9317,0.328846,0.45266,1
9318,0.894295,0.823027,1
9319,0.209348,-0.200597,1
9320,1.218098,-0.628561,1
9321,0.311511,-0.950518,1
9322,-1.019152,0.349,1
9323,-0.420293,-0.611919,1
9324,1.25296,-0.981528,1
9325,-1.407595,-0.195346,1
9326,-0.924798,0.077138,1
9327,-0.757143,-1.995965,1
9328,0.426244,2.436221,1
9329,-0.0567,2.485509,1
9330,0.683463,0.155478,1
9331,-0.289507,0.886668,1
9332,-0.039912,0.102895,1
9333,0.714279,-1.283574,1
9334,0.341526,-0.053529,1
9335,-2.472323,-3.379198,1
9336,-0.310506,1.993835,1
9337,2.365158,0.684844,1
9338,1.378489,-0.054322,1
9339,2.107959,0.346792,1
9340,-0.029358,1.212341,1
9341,1.256139,0.167931,1
9342,0.521222,-0.698103,1
9343,0.653635,0.127186,1
9344,1.14595,-0.244727,1
9345,-0.842451,0.895328,1
9346,1.917136,0.740676,1
9347,0.63737,-0.02599,1
9348,-1.228225,-0.611914,1
9349,0.869079,-1.025809,1
9350,1.30087,1.815126,1
9351,0.747061,-0.116083,1
9352,-1.463324,1.432357,1
9353,0.921673,0.036179,1
9354,1.380823,0.430198,1
9355,-0.259189,-1.057635,1
9356,0.639332,1.139907,1
9357,1.499697,0.014748,1
9358,-1.902957,-0.197142,1
9359,-1.998594,1.865217,1
9360,-0.492935,-0.392313,1
9361,0.809456,0.772862,1
9362,1.242239,0.252521,1
9363,-0.952188,-1.606553,1
9364,-1.955288,0.425185,1
9365,1.269494,0.600198,1
9366,0.833311,2.134534,1
9367,0.930799,0.619747,1
9368,0.287068,-2.360198,1
9369,-0.067378,-0.149512,1
9370,1.220998,-0.930574,1
9371,-0.91545,1.153452,1
9372,-0.147858,0.212136,1
9373,-0.053836,-1.781889,1
9374,-0.914097,0.461959,1
9375,1.555515,1.765682,1
9376,-1.480083,-0.278337,1
9377,0.73145,-1.14077,1
9378,1.265603,1.134685,1
9379,1.15197,-0.318661,1
9380,2.103318,-1.213789,1
9381,0.825375,1.187756,1
9382,0.259678,-2.360378,1
9383,-1.399526,-2.23556,1
9384,0.279516,0.162193,1
9385,0.768543,-0.262942,1
9386,1.645527,1.320426,1
9387,-0.134388,0.028815,1
9388,0.242429,1.914727,1
9389,-0.934727,-0.524164,1
9390,-0.242972,0.048474,1
9391,1.293012,0.392138,1
9392,-0.360745,3.118371,1
9393,1.389723,0.676793,1
9394,-2.224833,-0.279946,1
9395,0.530936,-1.752279,1
9396,2.849242,0.529019,1
9397,1.63561,-0.266467,1
9398,0.998318,-0.428175,1
9399,0.868578,2.609488,1
9400,0.546157,-2.140552,1
9401,1.813749,-0.771478,1
9402,1.569774,0.673209,1
9403,-1.946074,-0.922336,1
9404,1.213518,-0.340071,1
9405,-1.650193,-0.799297,1
9406,-1.614164,1.617455,1
9407,-1.891603,-0.253285,1
9408,0.581254,-1.061052,1
9409,0.186151,-0.874505,1
9410,0.301918,1.451774,1
9411,1.358404,-0.536926,1
9412,1.019656,1.536886,1
9413,-1.021001,0.464862,1
9414,-0.766125,-0.689021,1
9415,-0.21616,0.537551,1
9416,-1.395829,0.069532,1
9417,1.266678,1.255152,1
9418,-0.499349,-0.584468,1
9419,0.144633,-0.352381,1
9420,1.415472,-1.092182,1
9421,1.067854,0.798204,1
9422,-0.11611,0.262157,1
9423,0.446005,0.964384,1
9424,-1.095378,0.14849,1
9425,0.224202,0.957062,1
9426,1.652743,-0.218415,1
9427,1.4219,-0.378634,1
9428,-1.085061,0.193429,1
9429,1.88412,-1.99696,1
9430,0.707594,0.593416,1
9431,0.293373,2.081774,1
9432,-2.551785,1.369093,1
9433,-1.815296,-1.681061,1
9434,-0.151137,-0.266795,1
9435,-0.31565,-0.110125,1
9436,-0.264938,-0.587424,1
9437,1.421224,1.155497,1
9438,-0.266097,-0.053665,1
9439,-0.279798,-0.666676,1
9440,-1.029039,-0.756984,1
9441,-1.219894,0.551151,1
9442,1.624617,0.968198,1
9443,-0.993767,0.682697,1
9444,-0.657912,-0.116195,1
9445,2.134018,-0.905748,1
9446,0.541674,1.847887,1
9447,-1.760257,1.483146,1
9448,-0.063642,-0.784861,1
9449,0.309793,0.424137,1
9450,-1.065297,-0.306125,1
9451,0.117798,-0.410092,1
9452,-0.521659,0.079221,1
9453,-0.607637,0.69254,1
9454,0.291412,-0.560291,1
9455,0.517368,-0.697478,1
9456,2.029114,-0.341078,1
9457,1.09312,0.079434,1
9458,-0.50781,-0.567141,1
9459,-1.056208,0.196574,1
9460,1.092605,0.030403,1
9461,-1.120064,-0.446015,1
9462,0.849402,0.118933,1
9463,-0.005485,0.755638,1
9464,-0.321666,-0.52313,1
9465,1.939899,0.052453,1
9466,-0.044786,-0.086237,1
9467,0.729752,1.052212,1
9468,0.94109,0.923949,1
9469,-0.058254,-0.21853,1
9470,-1.669026,-0.376645,1
9471,2.440242,0.609362,1
9472,0.545397,1.507432,1
9473,-0.567997,0.156038,1
9474,0.297383,0.346735,1
9475,-1.892105,-1.346754,1
9476,-0.577306,-0.278479,1
9477,0.934505,0.276645,1
9478,2.061537,0.560183,1
9479,0.562954,-1.482779,1
9480,-0.042137,-0.616072,1
9481,-0.695663,-0.291861,1
9482,-0.236068,0.5181,1
9483,0.911076,0.048105,1
9484,-0.072302,-0.282446,1
9485,2.052457,2.123612,1
9486,0.734285,-0.387899,1
9487,0.337226,0.585793,1
9488,-1.08769,-0.937958,1
9489,-0.554464,0.017671,1
9490,2.524933,1.442833,1
9491,0.438763,-0.144577,1
9492,0.942707,0.451391,1
9493,0.416369,-0.161619,1
9494,-0.90131,-0.610523,1
9495,1.923247,0.538295,1
9496,-0.76962,1.830806,1
9497,0.069596,-1.158473,1
9498,-1.526709,-0.232387,1
9499,-0.064547,0.986933,1
9500,0.257451,-0.734332,1
9501,-0.937289,0.783606,1
9502,-0.549673,-1.351793,1
9503,-0.760649,-0.612373,1
9504,-1.55747,0.007036,1
9505,-0.772528,-0.371651,1
9506,1.664642,-2.104509,1
9507,0.450052,1.877265,1
9508,0.481735,0.433456,1
9509,-0.312088,-1.718429,1
9510,0.822464,-0.656719,1
9511,0.180343,0.49775,1
9512,-0.811112,0.58919,1
9513,-0.799506,-0.673741,1
9514,0.755359,-0.464954,1
9515,-0.166167,-0.98919,1
9516,-0.110553,-0.037523,1
9517,0.631492,-0.712757,1
9518,0.124698,0.548696,1
9519,0.205184,0.514373,1
9520,0.816983,-0.758219,1
9521,1.020225,0.893711,1
9522,-0.82497,2.243274,1
9523,0.021939,-0.599527,1
9524,0.773476,0.560925,1
9525,-0.48015,-1.042515,1
9526,-0.565916,0.081923,1
9527,2.323129,-0.921392,1
9528,0.349769,-0.683111,1
9529,1.316138,0.213529,1
9530,-0.399682,0.201174,1
9531,-0.478227,0.26801,1
9532,3.500517,0.223512,1
9533,-0.767393,-0.114062,1
9534,-0.268231,-0.628182,1
9535,0.676231,0.632882,1
9536,-0.743488,-0.406458,1
9537,0.136373,1.574845,1
9538,2.495615,0.88739,1
9539,-0.755879,-1.5686,1
9540,1.014997,0.556046,1
9541,-0.414729,-2.262568,1
9542,-1.60177,-0.627698,1
9543,1.187724,0.283266,1
9544,-1.004215,-0.812595,1
9545,-1.431814,-0.941628,1
9546,-1.471155,-0.267996,1
9547,0.863624,-0.211913,1
9548,-2.772365,1.627025,1
9549,0.666502,0.291093,1
9550,-0.13557,-1.590589,1
9551,0.153975,2.427558,1
9552,1.042264,0.141604,1
9553,1.684195,0.731256,1
9554,-0.596065,-0.333603,1
9555,-0.117244,1.274542,1
9556,0.058337,0.589868,1
9557,1.019997,-0.084401,1
9558,-0.95888,0.879113,1
9559,0.931128,-0.301266,1
9560,-1.47427,1.388737,1
9561,0.167189,0.972152,1
9562,-0.425387,0.406043,1
9563,-0.768497,-0.203163,1
9564,-0.564356,0.900838,1
9565,0.69106,0.75432,1
9566,2.118867,-1.966901,1
9567,1.270318,-0.536612,1
9568,0.044832,-0.780583,1
9569,0.154502,-0.56643,1
9570,1.73252,-0.216516,1
9571,-3.45972,-1.426962,1
9572,-0.484143,0.571407,1
9573,-1.430365,1.078075,1
9574,-0.353985,-0.166213,1
9575,0.480241,-0.551212,1
9576,1.247597,-0.682779,1
9577,2.379258,0.497857,1
9578,0.178757,-1.35862,1
9579,0.680524,1.021381,1
9580,0.756481,1.85065,1
9581,-0.216065,0.482032,1
9582,-2.356117,-0.798906,1
9583,0.293141,0.239539,1
9584,-0.810314,0.619971,1
9585,1.864798,2.581877,1
9586,0.205708,-0.35343,1
9587,-0.581337,-0.245004,1
9588,1.917296,0.44065,1
9589,0.586058,-0.22931,1
9590,-0.44694,0.306167,1
9591,0.948892,1.068342,1
9592,-0.407654,-0.31013,1
9593,-1.871467,-1.597413,1
9594,2.123389,-1.072612,1
9595,0.94826,-0.232255,1
9596,1.017931,-0.832815,1
9597,-0.662278,2.31588,1
9598,-0.463397,-0.050469,1
9599,-0.048154,-0.242505,1
9600,0.672765,1.907831,1
9601,0.657408,0.69027,1
9602,0.731606,0.95033,1
9603,2.807689,-1.122948,1
9604,-0.593038,-1.228534,1
9605,-0.115159,-2.725064,1
9606,-1.658226,-2.686613,1
